"station","date","time","wind_mph","vis_mi","weather","sky_cond","air_temp_F","dewpoint_F","air_temp_max_6h_F","air_temp_min_6h_F","rel_hum_perc","wind_chill_F","heat_indx_F","pres_alt_in","pres_sea_mb","precip_1hr_in","precip_3h_in","precip_6h_in","download_date","datetime"
"KCAE","2021-06-16","14:56","Vrbl 6","10.00","Mostly Cloudy","SCT060 BKN080 BKN110","85","56","","","37%",NA,"84","29.96","1014.1","","","","2021-06-17","2021-06-16 14:56:00"
"KCAE","2021-06-16","15:56","N 7","10.00","Mostly Cloudy","FEW080 BKN110","87","57","","","36%",NA,"86","29.95","1013.7","","","","2021-06-17","2021-06-16 15:56:00"
"KCAE","2021-06-16","16:56","NW 12","10.00","Partly Cloudy","FEW080 SCT110","87","57","","","36%",NA,"86","29.92","1013.0","","","","2021-06-17","2021-06-16 16:56:00"
"KCAE","2021-06-16","17:56","NW 8","10.00","A Few Clouds","FEW080","86","56","","","36%",NA,"85","29.91","1012.5","","","","2021-06-17","2021-06-16 17:56:00"
"KCAE","2021-06-16","18:56","NW 5","10.00","A Few Clouds","FEW070","86","58","","","39%",NA,"85","29.91","1012.6","","","","2021-06-17","2021-06-16 18:56:00"
"KCAE","2021-06-16","19:56","N 3","10.00","A Few Clouds","FEW060","84","58","87","83","41%",NA,"83","29.93","1013.0","","","","2021-06-17","2021-06-16 19:56:00"
"KCAE","2021-06-16","20:56","W 3","10.00","A Few Clouds","FEW065","79","60","","","52%",NA,"80","29.94","1013.5","","","","2021-06-17","2021-06-16 20:56:00"
"KCAE","2021-06-16","21:56","SW 3","10.00","Fair","CLR","75","62","","","64%",NA,NA,"29.96","1014.2","","","","2021-06-17","2021-06-16 21:56:00"
"KCAE","2021-06-16","22:56","S 3","10.00","Fair","CLR","71","63","","","76%",NA,NA,"29.97","1014.5","","","","2021-06-17","2021-06-16 22:56:00"
"KCAE","2021-06-16","23:56","W 3","10.00","Fair","CLR","70","62","","","76%",NA,NA,"29.97","1014.5","","","","2021-06-17","2021-06-16 23:56:00"
"KCAE","2021-06-17","00:56","SW 5","10.00","Fair","CLR","67","63","","","87%",NA,NA,"29.97","1014.4","","","","2021-06-17","2021-06-17 00:56:00"
"KCAE","2021-06-17","01:56","Calm","10.00","Fair","CLR","69","61","84","67","76%",NA,NA,"29.96","1014.2","","","","2021-06-17","2021-06-17 01:56:00"
"KCAE","2021-06-17","02:56","W 5","10.00","A Few Clouds","FEW075","68","61","","","78%",NA,NA,"29.96","1014.1","","","","2021-06-17","2021-06-17 02:56:00"
"KCAE","2021-06-17","03:56","N 3","10.00","Fair","CLR","70","61","","","73%",NA,NA,"29.97","1014.5","","","","2021-06-18","2021-06-17 03:56:00"
"KCAE","2021-06-17","04:56","Calm","10.00","Fair","CLR","70","61","","","73%",NA,NA,"29.97","1014.7","","","","2021-06-18","2021-06-17 04:56:00"
"KCAE","2021-06-17","05:56","NW 3","10.00","Fair","CLR","68","59","","","73%",NA,NA,"30.00","1015.4","","","","2021-06-18","2021-06-17 05:56:00"
"KCAE","2021-06-17","06:56","Calm","10.00","Fair","CLR","69","54","","","59%",NA,NA,"30.02","1016.1","","","","2021-06-18","2021-06-17 06:56:00"
"KCAE","2021-06-17","07:56","N 6","10.00","A Few Clouds","FEW250","71","51","71","64","49%",NA,NA,"30.03","1016.6","","","","2021-06-18","2021-06-17 07:56:00"
"KCAE","2021-06-17","08:56","N 8","10.00","A Few Clouds","FEW080 FEW250","74","49","","","41%",NA,NA,"30.04","1017.0","","","","2021-06-18","2021-06-17 08:56:00"
"KCAE","2021-06-17","09:56","N 13","10.00","Fair","CLR","77","49","","","37%",NA,"78","30.05","1017.3","","","","2021-06-18","2021-06-17 09:56:00"
"KCAE","2021-06-17","10:56","N 9","10.00","Fair","CLR","80","50","","","35%",NA,"80","30.05","1017.4","","","","2021-06-18","2021-06-17 10:56:00"
"KCAE","2021-06-17","11:56","Calm","10.00","Fair","CLR","81","52","","","37%",NA,"80","30.06","1017.5","","","","2021-06-18","2021-06-17 11:56:00"
"KCAE","2021-06-17","12:56","NW 6","10.00","Fair","CLR","83","52","","","34%",NA,"82","30.05","1017.1","","","","2021-06-18","2021-06-17 12:56:00"
"KCAE","2021-06-17","13:56","NW 9","10.00","Fair","CLR","86","53","86","71","32%",NA,"84","30.03","1016.4","","","","2021-06-18","2021-06-17 13:56:00"
"KCAE","2021-06-17","15:56","NW 8","10.00","A Few Clouds","FEW070 FEW250","88","54","","","31%",NA,"86","30.01","1015.8","","","","2021-06-18","2021-06-17 15:56:00"
"KCAE","2021-06-17","16:56","NW 10","10.00","A Few Clouds","FEW070 FEW250","86","54","","","33%",NA,"84","30.01","1015.8","","","","2021-06-18","2021-06-17 16:56:00"
"KCAE","2021-06-17","17:56","NW 10","10.00","A Few Clouds","FEW065 FEW250","87","53","","","31%",NA,"85","30.00","1015.6","","","","2021-06-18","2021-06-17 17:56:00"
"KCAE","2021-06-17","18:56","N 6","10.00","A Few Clouds","FEW065 FEW200","86","53","","","32%",NA,"84","30.01","1015.9","","","","2021-06-18","2021-06-17 18:56:00"
"KCAE","2021-06-17","19:56","N 5","10.00","A Few Clouds","FEW200","84","54","88","84","36%",NA,"83","30.02","1016.2","","","","2021-06-18","2021-06-17 19:56:00"
"KCAE","2021-06-17","20:56","N 6","10.00","A Few Clouds","FEW200","81","54","","","39%",NA,"81","30.03","1016.4","","","","2021-06-18","2021-06-17 20:56:00"
"KCAE","2021-06-17","21:56","Calm","10.00","Fair","CLR","78","54","","","43%",NA,"79","30.05","1017.4","","","","2021-06-18","2021-06-17 21:56:00"
"KCAE","2021-06-17","22:56","Calm","10.00","Fair","CLR","71","58","","","63%",NA,NA,"30.07","1018.1","","","","2021-06-18","2021-06-17 22:56:00"
"KCAE","2021-06-17","23:56","SW 3","10.00","Fair","CLR","67","58","","","73%",NA,NA,"30.08","1018.2","","","","2021-06-18","2021-06-17 23:56:00"
"KCAE","2021-06-18","00:56","Calm","10.00","Fair","CLR","64","58","","","81%",NA,NA,"30.08","1018.2","","","","2021-06-18","2021-06-18 00:56:00"
"KCAE","2021-06-18","01:56","SW 3","10.00","Fair","CLR","64","58","84","64","81%",NA,NA,"30.08","1018.2","","","","2021-06-18","2021-06-18 01:56:00"
"KCAE","2021-06-18","02:56","Calm","10.00","Fair","CLR","63","59","","","87%",NA,NA,"30.08","1018.1","","","","2021-06-18","2021-06-18 02:56:00"
"KCAE","2021-06-18","03:56","Calm","10.00","Fair","CLR","63","57","","","81%",NA,NA,"30.07","1018.0","","","","2021-06-18","2021-06-18 03:56:00"
"KCAE","2021-06-18","04:56","Calm","10.00","Fair","CLR","62","58","","","86%",NA,NA,"30.08","1018.2","","","","2021-06-18","2021-06-18 04:56:00"
"KCAE","2021-06-18","05:56","Calm","10.00","Fair","CLR","61","58","","","90%",NA,NA,"30.09","1018.4","","","","2021-06-18","2021-06-18 05:56:00"
"KCAE","2021-06-18","06:56","Calm","10.00","Fair","CLR","64","58","","","81%",NA,NA,"30.10","1018.9","","","","2021-06-18","2021-06-18 06:56:00"
"KCAE","2021-06-18","07:56","Calm","10.00","Fair","CLR","68","59","68","60","73%",NA,NA,"30.10","1019.0","","","","2021-06-18","2021-06-18 07:56:00"
"KCAE","2021-06-18","08:56","SE 3","10.00","A Few Clouds","FEW250","75","64","","","69%",NA,NA,"30.10","1019.0","","","","2021-06-18","2021-06-18 08:56:00"
"KCAE","2021-06-18","09:56","Calm","10.00","Fair","CLR","80","68","","","67%",NA,"83","30.10","1019.1","","","","2021-06-18","2021-06-18 09:56:00"
"KCAE","2021-06-18","10:56","Vrbl 7","10.00","Fair","CLR","85","63","","","48%",NA,"86","30.10","1018.9","","","","2021-06-18","2021-06-18 10:56:00"
"KCAE","2021-06-18","11:56","S 9","10.00","A Few Clouds","FEW050","87","61","","","42%",NA,"87","30.09","1018.6","","","","2021-06-18","2021-06-18 11:56:00"
"KCAE","2021-06-18","12:56","S 12","10.00","Partly Cloudy","SCT060","89","63","","","42%",NA,"90","30.09","1018.5","","","","2021-06-18","2021-06-18 12:56:00"
"KCAE","2021-06-18","13:56","S 9","10.00","Partly Cloudy","SCT060","89","62","89","68","41%",NA,"90","30.07","1017.9","","","","2021-06-18","2021-06-18 13:56:00"
"KCAE","2021-06-18","14:56","S 9","10.00","Partly Cloudy","SCT060","90","61","","","38%",NA,"90","30.06","1017.5","","","","2021-06-18","2021-06-18 14:56:00"
"KCAE","2021-06-18","15:56","S 10","10.00","Partly Cloudy","SCT080","90","62","","","39%",NA,"90","30.04","1017.0","","","","2021-06-18","2021-06-18 15:56:00"
"KCAE","2021-06-18","16:56","SE 7","10.00","Overcast","BKN060 OVC080","89","62","","","41%",NA,"90","30.03","1016.6","","","","2021-06-19","2021-06-18 16:56:00"
"KCAE","2021-06-18","17:56","E 5","10.00","Partly Cloudy","SCT090","89","62","","","41%",NA,"90","30.02","1016.2","","","","2021-06-19","2021-06-18 17:56:00"
"KCAE","2021-06-18","18:56","Vrbl 7","10.00","Partly Cloudy","SCT075 SCT200","90","61","","","38%",NA,"90","30.01","1016.0","","","","2021-06-19","2021-06-18 18:56:00"
"KCAE","2021-06-18","19:56","S 5","10.00","Mostly Cloudy","BKN200","87","61","92","87","42%",NA,"87","30.01","1016.0","","","","2021-06-19","2021-06-18 19:56:00"
"KCAE","2021-06-18","20:56","S 5","10.00","Partly Cloudy","SCT200","83","62","","","49%",NA,"84","30.02","1016.2","","","","2021-06-19","2021-06-18 20:56:00"
"KCAE","2021-06-18","21:56","Calm","10.00","Mostly Cloudy","BKN200","82","62","","","51%",NA,"83","30.04","1016.9","","","","2021-06-19","2021-06-18 21:56:00"
"KCAE","2021-06-18","22:56","Vrbl 7","10.00","Mostly Cloudy","BKN200","78","65","","","64%",NA,"80","30.04","1017.0","","","","2021-06-19","2021-06-18 22:56:00"
"KCAE","2021-06-18","23:56","S 7","10.00","Mostly Cloudy","BKN200","78","67","","","69%",NA,"80","30.03","1016.7","","","","2021-06-19","2021-06-18 23:56:00"
"KCAE","2021-06-19","00:56","SW 7","10.00","Mostly Cloudy","BKN200","77","67","","","71%",NA,"79","30.04","1016.8","","","","2021-06-19","2021-06-19 00:56:00"
"KCAE","2021-06-19","01:56","SW 7","10.00","Mostly Cloudy","BKN150","77","67","87","77","71%",NA,"79","30.04","1016.9","","","","2021-06-19","2021-06-19 01:56:00"
"KCAE","2021-06-19","02:56","SW 5","10.00","Mostly Cloudy","BKN150","75","68","","","79%",NA,NA,"30.02","1016.2","","","","2021-06-20","2021-06-19 02:56:00"
"KCAE","2021-06-19","03:56","SW 5","10.00","Mostly Cloudy","BKN150","74","68","","","82%",NA,NA,"30.01","1016.0","","","","2021-06-20","2021-06-19 03:56:00"
"KCAE","2021-06-19","04:56","SW 3","10.00","Mostly Cloudy","BKN150","73","68","","","84%",NA,NA,"30.01","1015.8","","","","2021-06-20","2021-06-19 04:56:00"
"KCAE","2021-06-19","05:56","W 3","10.00","Mostly Cloudy","BKN150","72","68","","","87%",NA,NA,"30.01","1016.0","","","","2021-06-20","2021-06-19 05:56:00"
"KCAE","2021-06-19","06:56","S 7","10.00","Mostly Cloudy","BKN150","72","68","","","87%",NA,NA,"30.02","1016.4","","","","2021-06-20","2021-06-19 06:56:00"
"KCAE","2021-06-19","07:56","Calm","10.00","Mostly Cloudy","SCT150 BKN200","74","69","77","71","85%",NA,NA,"30.03","1016.5","","","","2021-06-20","2021-06-19 07:56:00"
"KCAE","2021-06-19","08:56","SW 5","10.00","Mostly Cloudy","FEW095 SCT150 BKN200","77","70","","","79%",NA,"79","30.03","1016.6","","","","2021-06-20","2021-06-19 08:56:00"
"KCAE","2021-06-19","09:56","SW 8","10.00","Partly Cloudy","FEW100 SCT150 SCT220","82","71","","","69%",NA,"86","30.05","1017.2","","","","2021-06-20","2021-06-19 09:56:00"
"KCAE","2021-06-19","10:56","S 6","10.00","Mostly Cloudy","FEW140 BKN250","85","70","","","61%",NA,"90","30.03","1016.7","","","","2021-06-20","2021-06-19 10:56:00"
"KCAE","2021-06-19","11:56","SW 14 G 21","10.00","Mostly Cloudy","FEW035 BKN120 BKN250","86","71","","","61%",NA,"91","30.05","1017.1","","","","2021-06-20","2021-06-19 11:56:00"
"KCAE","2021-06-19","12:56","SW 12 G 22","10.00","Mostly Cloudy","FEW038 BKN110 BKN250","85","69","","","59%",NA,"89","30.04","1017.0","","","","2021-06-20","2021-06-19 12:56:00"
"KCAE","2021-06-19","13:56","W 15","10.00","Overcast","FEW040 OVC085","86","68","88","74","55%",NA,"89","30.03","1016.6","","","","2021-06-20","2021-06-19 13:56:00"
"KCAE","2021-06-19","14:56","SW 16","10.00","Overcast","FEW040 BKN120 OVC210","85","68","","","57%",NA,"88","30.03","1016.4","","","","2021-06-20","2021-06-19 14:56:00"
"KCAE","2021-06-19","15:56","SW 15 G 29","10.00","Light Rain","SCT033 SCT043 BKN110","78","66","","","67%",NA,"80","30.04","1016.9","","","","2021-06-20","2021-06-19 15:56:00"
"KCAE","2021-06-19","16:56","SW 8","10.00","Overcast","FEW075 SCT100 OVC120","76","67","","","74%",NA,"77","30.02","1016.1","","","","2021-06-20","2021-06-19 16:56:00"
"KCAE","2021-06-19","17:56","W 9","10.00","Overcast","FEW075 OVC110","78","68","","","71%",NA,"80","30.01","1015.8","","","","2021-06-20","2021-06-19 17:56:00"
"KCAE","2021-06-19","18:56","W 12","10.00","Light Rain","SCT090 BKN110","76","68","","","77%",NA,"77","30.02","1016.1","","","","2021-06-20","2021-06-19 18:56:00"
"KCAE","2021-06-19","19:56","SW 6","10.00","Light Rain","SCT080 BKN120","75","68","87","75","79%",NA,NA,"30.01","1016.0","","","","2021-06-20","2021-06-19 19:56:00"
"KCAE","2021-06-19","20:56","Calm","10.00","Mostly Cloudy","FEW120 BKN130","74","66","","","76%",NA,NA,"29.98","1014.9","","","","2021-06-20","2021-06-19 20:56:00"
"KCAE","2021-06-19","21:56","SW 5","10.00","Overcast","OVC110","74","67","","","79%",NA,NA,"29.99","1015.2","","","","2021-06-20","2021-06-19 21:56:00"
"KCAE","2021-06-19","22:56","W 3","10.00","Overcast","FEW080 OVC095","73","69","","","87%",NA,NA,"30.00","1015.7","","","","2021-06-20","2021-06-19 22:56:00"
"KCAE","2021-06-19","23:56","S 3","6.00","Rain Fog/Mist","OVC095","73","70","","","90%",NA,NA,"29.99","1015.3","","","","2021-06-20","2021-06-19 23:56:00"
"KCAE","2021-06-20","00:56","SE 6","8.00","Light Rain","BKN075 OVC110","73","71","","","94%",NA,NA,"29.99","1015.1","0.06","","","2021-06-20","2021-06-20 00:56:00"
"KCAE","2021-06-20","01:56","E 9","6.00","Rain Fog/Mist","FEW030 BKN070 OVC090","72","70","75","72","94%",NA,NA,"29.96","1014.1","0.26","","0.32","2021-06-20","2021-06-20 01:56:00"
"KCAE","2021-06-20","02:56","NE 5","1.50","Heavy Rain Fog/Mist","SCT006 BKN013 OVC027","71","70","","","96%",NA,NA,"29.93","1013.2","0.44","","","2021-06-21","2021-06-20 02:56:00"
"KCAE","2021-06-20","03:56","E 3","4.00","Light Rain Fog/Mist","BKN006 OVC012","73","71","","","94%",NA,NA,"29.92","1012.7","0.17","","","2021-06-21","2021-06-20 03:56:00"
"KCAE","2021-06-20","04:56","E 7","3.00","Fog/Mist","BKN012 OVC017","73","72","","","96%",NA,NA,"29.90","1012.1","0.02","0.63","","2021-06-21","2021-06-20 04:56:00"
"KCAE","2021-06-20","05:56","S 3","6.00","Fog/Mist","SCT011 BKN023 OVC100","74","73","","","97%",NA,NA,"29.89","1011.9","","","","2021-06-21","2021-06-20 05:56:00"
"KCAE","2021-06-20","06:56","S 10","6.00","Fog/Mist","FEW014 BKN070 OVC080","76","73","","","91%",NA,"76","29.91","1012.4","","","","2021-06-21","2021-06-20 06:56:00"
"KCAE","2021-06-20","07:56","SW 7","10.00","Mostly Cloudy","BKN015 BKN030","76","73","78","71","91%",NA,"76","29.91","1012.4","","","0.63","2021-06-21","2021-06-20 07:56:00"
"KCAE","2021-06-20","08:56","S 8","10.00","Overcast","OVC017","77","73","","","88%",NA,"78","29.91","1012.4","","","","2021-06-21","2021-06-20 08:56:00"
"KCAE","2021-06-20","09:56","S 10","10.00","Overcast","BKN015 OVC022","80","73","","","79%",NA,"84","29.89","1011.9","","","","2021-06-21","2021-06-20 09:56:00"
"KCAE","2021-06-20","10:56","S 15 G 25","6.00","Light Rain","SCT018 BKN060 BKN250","79","73","","","82%",NA,"82","29.88","1011.5","","","","2021-06-21","2021-06-20 10:56:00"
"KCAE","2021-06-20","11:56","S 7 G 20","10.00","Overcast","SCT020 BKN048 OVC060","81","75","","","82%",NA,"87","29.88","1011.4","0.02","","","2021-06-21","2021-06-20 11:56:00"
"KCAE","2021-06-20","12:56","S 14","10.00","Mostly Cloudy","FEW020 SCT036 BKN048 BKN160","84","72","","","67%",NA,"90","29.86","1010.7","","","","2021-06-21","2021-06-20 12:56:00"
"KCAE","2021-06-20","13:56","S 18 G 26","10.00","Overcast","SCT029 BKN044 OVC065","85","71","86","76","63%",NA,"90","29.83","1009.9","","","0.02","2021-06-21","2021-06-20 13:56:00"
"KCAE","2021-06-20","14:56","SW 6","10.00","Mostly Cloudy","SCT019 BKN046 BKN075","81","74","","","79%",NA,"86","29.81","1009.1","0.13","","","2021-06-21","2021-06-20 14:56:00"
"KCAE","2021-06-20","15:56","SW 25 G 36","2.50","Overcast and Breezy","FEW021 BKN039 OVC050","81","70","","","69%",NA,"84","29.81","1009.1","","","","2021-06-21","2021-06-20 15:56:00"
"KCAE","2021-06-20","16:56","S 7","10.00","Mostly Cloudy","SCT050 BKN060 BKN085","75","72","","","90%",NA,NA,"29.79","1008.5","0.34","0.47","","2021-06-21","2021-06-20 16:56:00"
"KCAE","2021-06-20","17:56","S 8","10.00","Overcast","SCT008 BKN011 OVC020","76","73","","","91%",NA,"76","29.78","1008.2","0.02","","","2021-06-21","2021-06-20 17:56:00"
"KCAE","2021-06-20","18:56","SW 8","10.00","Mostly Cloudy","FEW012 BKN026 BKN050","75","72","","","90%",NA,NA,"29.79","1008.3","","","","2021-06-21","2021-06-20 18:56:00"
"KCAE","2021-06-20","19:56","Vrbl 3","10.00","Overcast","BKN012 BKN017 OVC048","75","73","84","73","94%",NA,NA,"29.79","1008.5","","","0.49","2021-06-21","2021-06-20 19:56:00"
"KCAE","2021-06-20","20:56","SW 6","10.00","Mostly Cloudy","SCT010 BKN014 BKN023","75","72","","","90%",NA,NA,"29.81","1009.0","","","","2021-06-21","2021-06-20 20:56:00"
"KCAE","2021-06-20","21:56","SW 8","10.00","Overcast","FEW010 BKN021 OVC029","75","72","","","90%",NA,NA,"29.81","1009.2","","","","2021-06-21","2021-06-20 21:56:00"
"KCAE","2021-06-20","22:56","W 6","10.00","Mostly Cloudy","FEW010 SCT024 BKN041","75","73","","","94%",NA,NA,"29.83","1009.9","","","","2021-06-21","2021-06-20 22:56:00"
"KCAE","2021-06-20","23:56","W 5","10.00","Mostly Cloudy","SCT014 BKN033","74","72","","","94%",NA,NA,"29.83","1009.6","","","","2021-06-21","2021-06-20 23:56:00"
"KCAE","2021-06-21","00:56","W 5","10.00","Overcast","OVC024","74","72","","","94%",NA,NA,"29.83","1009.8","","","","2021-06-21","2021-06-21 00:56:00"
"KCAE","2021-06-21","01:56","SW 3","10.00","A Few Clouds","FEW060","74","72","75","74","94%",NA,NA,"29.82","1009.6","","","","2021-06-21","2021-06-21 01:56:00"
"KCAE","2021-06-21","02:56","SW 3","10.00","Partly Cloudy","SCT065","74","72","","","94%",NA,NA,"29.83","1009.8","","","","2021-06-22","2021-06-21 02:56:00"
"KCAE","2021-06-21","03:56","SW 7","10.00","Overcast","OVC080","74","72","","","94%",NA,NA,"29.83","1009.8","","","","2021-06-22","2021-06-21 03:56:00"
"KCAE","2021-06-21","04:56","SW 8","10.00","Partly Cloudy","SCT150","74","71","","","91%",NA,NA,"29.85","1010.4","","","","2021-06-22","2021-06-21 04:56:00"
"KCAE","2021-06-21","05:56","SW 10","10.00","Partly Cloudy","SCT150","73","71","","","94%",NA,NA,"29.87","1011.0","","","","2021-06-22","2021-06-21 05:56:00"
"KCAE","2021-06-21","06:56","SW 9","10.00","Fair","CLR","74","71","","","91%",NA,NA,"29.90","1012.2","","","","2021-06-22","2021-06-21 06:56:00"
"KCAE","2021-06-21","07:56","SW 10","10.00","A Few Clouds","FEW070","76","72","76","73","88%",NA,"76","29.91","1012.3","","","","2021-06-22","2021-06-21 07:56:00"
"KCAE","2021-06-21","08:56","SW 13 G 18","10.00","A Few Clouds","FEW040","80","73","","","79%",NA,"84","29.91","1012.5","","","","2021-06-22","2021-06-21 08:56:00"
"KCAE","2021-06-21","09:56","SW 14","10.00","A Few Clouds","FEW045","84","73","","","70%",NA,"90","29.92","1013.0","","","","2021-06-22","2021-06-21 09:56:00"
"KCAE","2021-06-21","10:56","SW 14","10.00","Partly Cloudy","SCT030","87","73","","","63%",NA,"94","29.92","1012.9","","","","2021-06-22","2021-06-21 10:56:00"
"KCAE","2021-06-21","11:56","W 17","10.00","Partly Cloudy","SCT028 SCT036","89","73","","","59%",NA,"97","29.93","1013.2","","","","2021-06-22","2021-06-21 11:56:00"
"KCAE","2021-06-21","12:56","SW 15","10.00","Partly Cloudy","FEW028 SCT031","86","72","","","63%",NA,"92","29.92","1012.8","","","","2021-06-22","2021-06-21 12:56:00"
"KCAE","2021-06-21","13:56","SW 18 G 24","10.00","A Few Clouds","FEW029","89","73","90","76","59%",NA,"97","29.88","1011.5","","","","2021-06-22","2021-06-21 13:56:00"
"KCAE","2021-06-21","14:56","SW 14","10.00","A Few Clouds","FEW030","90","71","","","54%",NA,"96","29.86","1010.9","","","","2021-06-22","2021-06-21 14:56:00"
"KCAE","2021-06-21","15:56","SW 15 G 23","10.00","Partly Cloudy","SCT035 SCT045","90","72","","","56%",NA,"98","29.85","1010.4","","","","2021-06-22","2021-06-21 15:56:00"
"KCAE","2021-06-21","16:56","S 14","10.00","Partly Cloudy","SCT037 SCT055","90","72","","","56%",NA,"98","29.84","1010.0","","","","2021-06-22","2021-06-21 16:56:00"
"KCAE","2021-06-21","17:56","SW 13 G 20","10.00","Partly Cloudy","SCT039 SCT055 SCT150","88","70","","","55%",NA,"93","29.85","1010.4","","","","2021-06-22","2021-06-21 17:56:00"
"KCAE","2021-06-21","18:56","SW 15","10.00","Partly Cloudy","SCT040 SCT055 SCT150","88","71","","","57%",NA,"94","29.83","1009.9","","","","2021-06-22","2021-06-21 18:56:00"
"KCAE","2021-06-21","19:56","W 18","10.00","Mostly Cloudy","BKN060","84","68","91","84","59%",NA,"87","29.87","1011.1","","","","2021-06-22","2021-06-21 19:56:00"
"KCAE","2021-06-21","20:56","SW 10","10.00","Mostly Cloudy","BKN095 BKN150","82","71","","","69%",NA,"86","29.87","1011.0","","","","2021-06-22","2021-06-21 20:56:00"
"KCAE","2021-06-21","21:56","W 8","10.00","Mostly Cloudy","BKN150","79","71","","","77%",NA,"82","29.88","1011.3","","","","2021-06-22","2021-06-21 21:56:00"
"KCAE","2021-06-21","22:56","SW 10","10.00","Partly Cloudy","SCT150","80","70","","","71%",NA,"83","29.89","1011.6","","","","2021-06-22","2021-06-21 22:56:00"
"KCAE","2021-06-21","23:56","SW 14","10.00","Partly Cloudy","SCT150","79","69","","","72%",NA,"82","29.89","1011.6","","","","2021-06-22","2021-06-21 23:56:00"
"KCAE","2021-06-22","00:56","SW 9","10.00","Partly Cloudy","SCT150","78","69","","","74%",NA,"80","29.89","1011.8","","","","2021-06-22","2021-06-22 00:56:00"
"KCAE","2021-06-22","01:56","SW 8","10.00","Partly Cloudy","SCT150","77","69","84","77","77%",NA,"79","29.88","1011.5","","","","2021-06-22","2021-06-22 01:56:00"
"KCAE","2021-06-22","02:56","SW 16 G 22","10.00","Partly Cloudy","FEW110 SCT150","77","68","","","74%",NA,"79","29.86","1010.8","","","","2021-06-22","2021-06-22 02:56:00"
"KCAE","2021-06-22","03:56","SW 10","10.00","Mostly Cloudy","SCT020 BKN080","76","69","","","79%",NA,"77","29.86","1010.8","","","","2021-06-23","2021-06-22 03:56:00"
"KCAE","2021-06-22","04:56","SW 12","10.00","Mostly Cloudy","FEW019 BKN120","76","69","","","79%",NA,"77","29.85","1010.6","","","","2021-06-23","2021-06-22 04:56:00"
"KCAE","2021-06-22","05:56","SW 10","10.00","Mostly Cloudy","FEW017 BKN060 BKN080","76","69","","","79%",NA,"77","29.85","1010.6","","","","2021-06-23","2021-06-22 05:56:00"
"KCAE","2021-06-22","06:56","SW 9","10.00","Overcast","BKN022 OVC080","75","69","","","82%",NA,NA,"29.87","1011.0","","","","2021-06-23","2021-06-22 06:56:00"
"KCAE","2021-06-22","07:56","SW 12","10.00","Overcast","SCT019 BKN033 OVC043","76","70","77","75","82%",NA,"77","29.88","1011.4","","","","2021-06-23","2021-06-22 07:56:00"
"KCAE","2021-06-22","08:56","SW 13 G 20","10.00","Overcast","FEW021 BKN036 OVC065","75","71","","","88%",NA,NA,"29.89","1011.9","","","","2021-06-23","2021-06-22 08:56:00"
"KCAE","2021-06-22","09:56","SW 12","4.00","Heavy Rain Fog/Mist","FEW011 BKN018 OVC022","74","71","","","91%",NA,NA,"29.90","1012.0","0.02","","","2021-06-23","2021-06-22 09:56:00"
"KCAE","2021-06-22","10:56","SW 10","3.00","Light Rain Fog/Mist","SCT013 BKN020 OVC055","74","72","","","94%",NA,NA,"29.90","1012.2","0.09","0.11","","2021-06-23","2021-06-22 10:56:00"
"KCAE","2021-06-22","11:56","SW 5","10.00","Light Rain","BKN011 BKN019 OVC110","74","72","","","94%",NA,NA,"29.90","1012.1","0.20","","","2021-06-23","2021-06-22 11:56:00"
"KCAE","2021-06-22","12:56","SW 10","10.00","Light Rain","BKN011 OVC017","75","72","","","90%",NA,NA,"29.90","1012.2","0.01","","","2021-06-23","2021-06-22 12:56:00"
"KCAE","2021-06-22","13:56","SW 13 G 18","10.00","Overcast","SCT017 SCT030 OVC075","78","71","78","73","79%",NA,"80","29.88","1011.5","","","0.32","2021-06-23","2021-06-22 13:56:00"
"KCAE","2021-06-22","14:56","SW 14 G 21","10.00","Mostly Cloudy","SCT023 BKN028 BKN033","80","70","","","71%",NA,"83","29.87","1011.2","","","","2021-06-23","2021-06-22 14:56:00"
"KCAE","2021-06-22","15:56","SW 15 G 23","10.00","Mostly Cloudy","FEW025 SCT035 BKN180","82","69","","","65%",NA,"85","29.87","1011.1","","","","2021-06-23","2021-06-22 15:56:00"
"KCAE","2021-06-22","16:56","SW 14","10.00","Mostly Cloudy","SCT025 SCT037 BKN110","81","69","","","67%",NA,"84","29.86","1010.9","","","","2021-06-23","2021-06-22 16:56:00"
"KCAE","2021-06-22","17:56","SW 9","10.00","Mostly Cloudy","SCT023 SCT040 BKN150","82","71","","","69%",NA,"86","29.87","1011.1","","","","2021-06-23","2021-06-22 17:56:00"
"KCAE","2021-06-22","18:56","SW 8","10.00","Mostly Cloudy","SCT033 SCT045 BKN150","81","69","","","67%",NA,"84","29.89","1011.7","","","","2021-06-23","2021-06-22 18:56:00"
"KCAE","2021-06-22","19:56","SW 5","10.00","Mostly Cloudy","SCT040 BKN150","80","70","83","77","71%",NA,"83","29.89","1011.9","","","","2021-06-23","2021-06-22 19:56:00"
"KCAE","2021-06-22","20:56","SW 3","10.00","Partly Cloudy","SCT040 SCT120 SCT250","79","70","","","74%",NA,"82","29.93","1013.1","","","","2021-06-23","2021-06-22 20:56:00"
"KCAE","2021-06-22","21:56","Calm","10.00","Mostly Cloudy","SCT037 BKN050","77","71","","","82%",NA,"79","29.95","1013.9","","","","2021-06-23","2021-06-22 21:56:00"
