"station","date","day","time","wind_mph","vis_mi","weather","sky_cond","air_temp_F","dewpoint_F","air_temp_max_6h_F","air_temp_min_6h_F","rel_hum_perc","wind_chill_F","heat_indx_F","pres_alt_in","pres_sea_mb","precip_1hr_in","precip_3h_in","precip_6h_in","download_date"
"KLEB","2021-06-08","08","10:53","W 6","10.00","Partly Cloudy","SCT033","84","68","","","59%",NA,"87","30.03","1015.5","","","","2021-06-10"
"KLEB","2021-06-08","08","09:53","Vrbl 3","10.00","Fair","CLR","84","66","","","55%",NA,"86","30.03","1015.4","","","","2021-06-10"
"KLEB","2021-06-08","08","08:53","W 5","10.00","Fair","CLR","83","67","","","59%",NA,"86","30.02","1015.2","","","","2021-06-10"
"KLEB","2021-06-08","08","07:53","SW 3","8.00","Fair","CLR","78","69","78","69","74%",NA,"80","30.02","1015.2","","","","2021-06-10"
"KLEB","2021-06-08","08","06:53","S 3","9.00","Partly Cloudy","FEW060 SCT075","72","66","","","82%",NA,NA,"30.02","1015.1","","","","2021-06-10"
"KLEB","2021-06-08","08","05:53","Calm","8.00","A Few Clouds","FEW110","70","65","","","84%",NA,NA,"30.01","1015.0","","","","2021-06-10"
"KLEB","2021-06-08","08","04:53","Calm","10.00","Fair","CLR","70","64","","","82%",NA,NA,"30.01","1014.8","","","","2021-06-10"
"KLEB","2021-06-08","08","03:53","S 5","10.00","Fair","CLR","70","63","","","79%",NA,NA,"29.99","1014.3","","","","2021-06-10"
"KLEB","2021-06-08","08","02:53","SW 3","10.00","Fair","CLR","72","64","","","76%",NA,NA,"29.99","1014.2","","","","2021-06-10"
"KLEB","2021-06-08","08","01:53","Calm","10.00","Fair","CLR","70","63","82","70","79%",NA,NA,"29.99","1014.3","","","","2021-06-10"
"KLEB","2021-06-08","08","00:53","SW 3","10.00","Fair","CLR","72","64","","","76%",NA,NA,"29.99","1014.4","","","","2021-06-10"
"KLEB","2021-06-07","07","23:53","S 5","10.00","Fair","CLR","73","64","","","74%",NA,NA,"29.98","1014.0","","","","2021-06-10"
"KLEB","2021-06-07","07","22:53","S 5","10.00","Fair","CLR","74","65","","","74%",NA,NA,"29.98","1013.8","","","","2021-06-10"
"KLEB","2021-06-07","07","21:53","S 5","10.00","Fair","CLR","78","64","","","62%",NA,"80","29.98","1013.8","","","","2021-06-10"
"KLEB","2021-06-07","07","20:53","S 9","10.00","Fair","CLR","79","64","","","60%",NA,"81","29.96","1013.4","","","","2021-06-10"
"KLEB","2021-06-07","07","19:53","S 8","10.00","Fair","CLR","82","65","94","82","56%",NA,"84","29.97","1013.6","","","","2021-06-10"
"KLEB","2021-06-07","07","18:53","SW 9","10.00","Fair","CLR","90","61","","","38%",NA,"90","29.96","1013.3","","","","2021-06-10"
"KLEB","2021-06-07","07","17:53","W 10","10.00","Fair","CLR","90","61","","","38%",NA,"90","29.96","1013.4","","","","2021-06-10"
"KLEB","2021-06-07","07","16:53","W 7","10.00","A Few Clouds","FEW075","92","61","","","36%",NA,"92","29.97","1013.5","","","","2021-06-10"
"KLEB","2021-06-07","07","15:53","SW 12 G 17","10.00","A Few Clouds","FEW070","93","59","","","32%",NA,"92","29.98","1013.9","","","","2021-06-10"
"KLEB","2021-06-10","10","15:53","Vrbl 5","10.00","Fair","CLR","76","38","","","25%",NA,"77","30.05","1017.1","","","","2021-06-10"
