"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","03","59","59","","2","S","91","21","100","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","04","59","59","","2","S","94","22","100","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","05","59","59","","2","S","98","14","100","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","06","58","58","","2","S","94","13","100","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","07","60","60","","2","S","94","12","100","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","08","60","60","","3","SE","97","38","100","Chc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","09","63","61","","3","S","95","39","93","Chc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","10","65","61","","5","S","94","40","87","Chc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","11","66","62","","5","S","90","54","87","Chc","SChc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","12","67","62","","6","S","87","62","84","Lkly","SChc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","13","68","62","","6","S","84","63","81","Lkly","SChc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","14","69","63","","6","S","81","62","81","Lkly","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","15","69","63","","7","S","82","61","81","Lkly","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","16","69","63","","7","S","84","60","81","Lkly","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","17","68","62","","8","S","85","54","81","Chc","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","18","68","62","","7","S","85","52","81","Chc","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","19","66","61","","6","S","86","47","84","Chc","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","20","65","61","","3","S","86","38","87","Chc","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","21","63","60","","3","SW","81","37","90","Chc","Chc"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","22","62","60","","2","W","77","33","93","Chc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-15","23","61","60","","2","W","76","25","97","Chc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","00","60","59","","3","W","71","24","96","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","01","59","58","","5","NW","67","23","96","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","02","58","57","","5","NW","62","15","96","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","03","57","55","","6","NW","57","14","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","04","56","54","","6","N","53","14","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","05","55","53","","6","N","48","8","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","06","57","53","","7","N","38","8","86","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","07","59","52","","7","NW","27","7","78","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","08","61","52","","8","NW","22","7","72","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","09","64","51","","8","NW","17","7","63","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","10","67","49","","9","NW","12","8","52","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","11","70","48","","9","NW","8","8","45","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","12","72","47","","9","NW","8","8","41","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","13","74","46","","10","NW","8","8","37","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","14","75","45","75","10","NW","8","8","34","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","15","75","45","75","10","NW","9","8","34","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","16","75","44","75","9","NW","9","8","33","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","17","74","44","","9","NW","10","8","34","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","18","72","44","","8","NW","10","7","37","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","19","69","45","","8","NW","11","6","42","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","20","66","45","","7","NW","11","5","47","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","21","63","45","","6","NW","9","4","52","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","22","60","45","","6","W","7","4","58","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-16","23","57","45","","5","W","5","4","64","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","00","55","45","","3","W","5","4","69","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","01","54","45","","3","W","4","4","71","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","02","53","45","","2","W","4","4","74","--","--"
