"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"SAB","44.14573892","-70.09812802","2021-09-21","02","48","48","","2","S","43","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","03","47","47","","2","S","86","3","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","04","46","46","","2","S","86","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","05","46","46","","2","S","86","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","06","45","45","","2","S","86","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","07","48","48","","2","S","86","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","08","51","49","","2","S","86","1","94","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","09","55","51","","3","S","46","2","86","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","10","59","53","","6","S","36","2","78","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","11","63","54","","7","S","26","3","72","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","12","64","54","","8","S","25","4","70","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","13","65","54","","9","S","23","4","67","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","14","67","55","","9","S","22","4","65","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","15","68","55","","9","S","25","4","63","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","16","67","55","","9","S","28","5","63","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","17","67","55","","9","S","32","5","64","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","18","65","55","","8","S","39","6","69","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","19","63","55","","8","S","47","6","75","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","20","61","55","","7","S","55","8","81","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","21","60","56","","7","S","63","11","86","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","22","58","56","","6","S","70","12","92","--","--"
"SAB","44.14573892","-70.09812802","2021-09-21","23","57","57","","6","S","86","14","99","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","00","57","56","","6","S","86","14","99","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","01","56","56","","6","S","86","12","99","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","02","56","56","","6","S","86","13","99","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","03","56","56","","6","S","86","16","100","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-22","04","56","56","","5","S","86","14","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","05","56","56","","5","S","86","13","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","06","56","56","","6","S","86","13","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","07","57","57","","6","S","86","14","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","08","59","59","","7","S","86","16","100","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-22","09","63","62","","6","S","87","13","97","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","10","64","64","","7","S","85","13","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","11","66","65","","8","S","82","13","97","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","12","67","65","","8","S","80","13","93","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","13","68","66","","9","S","77","13","93","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","14","69","66","","10","S","75","13","90","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","15","68","66","","10","S","74","13","93","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","16","68","65","","9","S","72","13","90","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","17","67","65","","9","S","71","13","93","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","18","66","64","","8","S","71","13","93","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","19","64","64","","8","S","70","13","100","--","--"
"SAB","44.14573892","-70.09812802","2021-09-22","20","63","63","","7","S","69","24","100","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-22","21","63","63","","7","S","71","24","100","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-22","22","63","62","","7","S","74","24","97","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-22","23","63","62","","7","S","76","24","97","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-23","00","63","62","","6","S","79","24","97","SChc","--"
"SAB","44.14573892","-70.09812802","2021-09-23","01","62","62","","6","S","81","24","100","SChc","--"
