"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"SAB","44.14573892","-70.09812802","2021-07-23","03","54","53","","2","NW","43","0","96","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","04","53","52","","2","N","44","0","96","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","05","51","51","","2","N","46","0","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","06","55","52","","2","N","47","0","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","07","60","54","","2","N","47","0","81","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","08","63","55","","3","NW","48","0","75","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","09","66","56","","5","N","52","9","70","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","10","69","56","","6","N","55","18","63","SChc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","11","72","56","","7","N","59","27","57","Chc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","12","73","56","","6","N","61","31","55","Chc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","13","73","57","","7","NW","59","35","57","Chc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","14","73","57","","6","NW","63","41","57","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","15","72","57","","6","NW","63","40","59","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","16","71","57","","5","W","58","37","61","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","17","70","58","","5","W","55","30","66","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","18","69","58","","5","W","55","26","68","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","19","68","59","","5","W","55","26","73","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-23","20","66","58","","3","NW","55","20","75","SChc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","21","64","58","","3","NW","55","18","81","SChc","--"
"SAB","44.14573892","-70.09812802","2021-07-23","22","63","57","","2","NW","30","8","81","--","--"
"SAB","44.14573892","-70.09812802","2021-07-23","23","61","57","","3","NW","16","3","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","00","60","56","","3","NW","14","2","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","01","59","56","","3","NW","10","1","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","02","58","55","","3","NW","7","0","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","03","57","55","","3","N","7","0","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","04","56","54","","2","N","8","0","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","05","56","53","","2","N","10","0","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","06","58","54","","2","N","10","1","86","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","07","61","57","","2","N","7","1","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","08","63","59","","2","N","3","0","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","09","66","59","","2","N","4","0","77","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","10","70","59","","2","N","5","0","69","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","11","73","59","","2","N","6","0","62","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","12","74","58","","3","NE","12","0","58","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","13","75","58","75","5","SE","19","0","55","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","14","76","57","76","6","S","25","2","52","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","15","75","57","75","6","S","24","2","54","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","16","74","58","","7","S","24","2","57","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","17","73","58","","7","S","23","2","59","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","18","71","58","","7","S","21","2","63","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","19","69","58","","6","S","18","2","68","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","20","67","58","","6","S","16","4","73","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","21","65","58","","6","S","21","4","77","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","22","64","58","","5","S","27","4","82","--","--"
"SAB","44.14573892","-70.09812802","2021-07-24","23","62","58","","5","S","32","4","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-25","00","61","58","","5","S","37","4","89","--","--"
"SAB","44.14573892","-70.09812802","2021-07-25","01","61","58","","5","S","41","4","91","--","--"
"SAB","44.14573892","-70.09812802","2021-07-25","02","60","58","","5","S","46","17","93","SChc","--"
