"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"SAB","44.14573892","-70.09812802","2021-07-19","03","62","61","","2","N","90","9","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","04","62","61","","2","N","90","7","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","05","62","61","","2","N","90","5","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","06","63","61","","2","N","90","5","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","07","63","62","","2","N","90","8","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","08","64","63","","2","N","90","10","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","09","65","63","","2","N","89","9","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","10","67","64","","3","N","88","8","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","11","68","65","","3","N","88","7","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","12","70","66","","3","N","85","8","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","13","71","66","","3","N","82","8","84","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","14","72","66","","3","N","79","9","81","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","15","72","67","","2","N","74","11","84","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","16","73","66","","2","NW","70","13","79","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","17","73","67","","2","NW","65","13","81","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","18","73","66","","2","NW","58","15","79","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","19","71","66","","2","W","51","12","84","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","20","69","66","","2","SW","44","6","90","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","21","67","65","","2","SW","40","5","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","22","66","64","","2","SW","37","5","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-19","23","64","64","","2","SW","33","5","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","00","63","63","","2","SW","32","4","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","01","63","63","","3","W","31","4","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","02","62","62","","3","W","30","3","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","03","62","62","","3","W","30","3","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","04","61","61","","3","W","31","3","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","05","61","61","","3","W","31","2","100","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","06","64","63","","3","W","30","2","97","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","07","67","65","","3","W","30","2","93","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","08","70","66","","3","NW","27","4","87","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","09","74","66","","3","NW","30","6","76","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","10","77","67","77","5","W","33","7","71","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","11","80","68","83","5","W","36","8","67","--","--"
"SAB","44.14573892","-70.09812802","2021-07-20","12","82","68","85","6","W","44","20","63","SChc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-20","13","83","67","86","6","W","51","32","59","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-20","14","83","67","86","7","SW","58","44","59","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","15","82","67","85","6","SW","57","43","61","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","16","81","67","83","6","SW","55","41","63","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","17","80","67","82","6","SW","54","40","65","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","18","77","67","77","5","SW","52","43","71","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","19","75","67","75","5","S","50","47","76","Chc","Chc"
"SAB","44.14573892","-70.09812802","2021-07-20","20","73","67","","3","S","47","50","81","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-20","21","70","66","","3","SW","49","42","87","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-20","22","68","66","","2","W","51","33","93","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-20","23","67","65","","2","W","53","25","93","Chc","SChc"
"SAB","44.14573892","-70.09812802","2021-07-21","00","65","64","","2","NW","52","24","97","SChc","--"
"SAB","44.14573892","-70.09812802","2021-07-21","01","64","64","","2","NW","50","23","100","SChc","--"
"SAB","44.14573892","-70.09812802","2021-07-21","02","63","63","","2","NW","49","23","100","SChc","--"
