"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","03","50","42","","5","W","29","0","73","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","04","49","41","","3","W","22","0","74","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","05","48","40","","3","W","15","0","74","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","06","51","41","","5","W","9","0","68","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","07","55","43","","5","W","7","0","64","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","08","59","44","","6","W","6","0","57","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","09","63","44","","7","W","7","0","50","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","10","67","44","","8","W","8","0","43","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","11","71","43","","9","W","9","0","36","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","12","73","43","","9","W","10","0","34","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","13","74","43","","10","W","11","0","33","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","14","75","43","75","10","W","12","0","32","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","15","76","44","76","10","W","13","0","32","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","16","76","44","76","9","W","15","0","32","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","17","75","44","75","9","W","16","0","33","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","18","74","44","","8","W","13","0","34","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","19","71","45","","6","W","10","0","39","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","20","68","46","","5","W","7","0","45","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","21","64","46","","3","W","7","0","52","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","22","61","46","","3","W","7","0","58","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-17","23","59","46","","2","W","7","0","62","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","00","57","46","","2","W","7","0","67","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","01","55","45","","1","W","7","0","69","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","02","53","45","","1","W","6","0","74","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","03","50","44","","1","W","7","0","80","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","04","49","44","","1","W","8","0","83","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","05","50","43","","1","W","9","0","77","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","06","53","45","","2","SW","8","0","74","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","07","58","48","","2","SW","7","0","69","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","08","59","50","","2","SW","5","0","72","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","09","63","50","","3","SW","6","0","62","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","10","68","49","","6","SW","6","0","51","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","11","72","49","","7","SW","6","0","44","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","12","74","49","","8","S","7","1","41","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","13","75","49","75","10","S","9","2","40","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","14","76","49","76","11","S","11","2","39","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","15","77","50","77","11","S","16","2","39","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","16","78","50","78","10","S","20","2","37","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","17","80","51","80","10","S","25","3","36","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","18","76","51","76","9","S","29","6","42","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","19","74","52","","9","S","34","10","46","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","20","71","52","","8","S","38","14","51","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","21","69","53","","8","S","44","15","57","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","22","66","53","","7","S","50","16","63","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-18","23","65","54","","7","S","55","18","68","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-19","00","63","54","","6","S","58","19","72","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-19","01","62","54","","6","S","60","21","75","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-19","02","61","54","","5","S","62","23","78","SChc","--"
