"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sab","44.1152&lon=-70.1027","2021-06-07","18","89","63","90","8","SW","5","0","42","--","--"
"sab","44.1152&lon=-70.1027","2021-06-07","19","86","64","87","7","SW","7","0","48","--","--"
"sab","44.1152&lon=-70.1027","2021-06-07","20","83","64","84","6","SW","8","0","53","--","--"
"sab","44.1152&lon=-70.1027","2021-06-07","21","78","64","78","6","SW","12","0","62","--","--"
"sab","44.1152&lon=-70.1027","2021-06-07","22","76","63","76","5","SW","26","0","64","--","--"
"sab","44.1152&lon=-70.1027","2021-06-07","23","75","63","75","5","SW","41","1","66","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","00","74","64","","5","SW","34","2","71","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","01","72","63","","3","SW","32","4","73","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","02","72","64","","3","SW","39","6","76","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","03","70","64","","3","SW","38","8","81","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","04","70","64","","5","SW","17","9","81","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","05","69","64","","5","W","26","10","84","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","06","70","65","","5","W","37","11","84","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","07","72","67","","6","W","24","11","84","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","08","78","67","78","6","W","28","13","69","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","09","82","68","85","7","W","33","14","63","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","10","86","68","89","7","W","44","16","55","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","11","88","68","92","8","W","37","19","52","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","12","89","68","93","8","W","43","14","50","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","13","89","67","92","9","W","58","14","48","--","--"
"sab","44.1152&lon=-70.1027","2021-06-08","14","90","67","93","9","W","63","18","47","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","15","89","68","93","8","W","73","28","50","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","16","87","68","91","8","W","80","35","53","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","17","85","68","88","7","W","68","42","57","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","18","83","68","86","6","SW","79","39","61","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","19","81","68","84","6","SW","77","38","65","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","20","79","68","79","5","SW","87","37","69","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","21","75","68","75","5","SW","96","36","79","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-08","22","74","67","","3","W","94","34","79","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-08","23","72","67","","3","W","96","33","84","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","00","70","67","","3","W","94","32","90","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","01","70","68","","2","W","92","31","93","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","02","69","68","","2","W","90","29","97","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","03","68","67","","2","W","86","28","97","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","04","67","66","","3","NW","83","27","97","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","05","67","66","","3","NW","79","26","97","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","06","68","66","","3","NW","76","24","93","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","07","69","65","","5","N","72","23","87","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","08","72","70","","5","N","66","27","93","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","09","76","69","76","6","N","59","31","79","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","10","79","68","79","6","N","53","34","69","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","11","81","67","83","7","N","43","38","63","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","12","83","66","85","7","N","44","38","57","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","13","84","66","86","8","NW","46","38","55","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","14","86","65","88","8","NW","47","39","50","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","15","85","64","86","8","NW","43","39","50","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","16","85","63","86","7","NW","40","39","48","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","17","84","62","85","7","NW","36","32","48","Chc","SChc"
