"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sab","44.1152&lon=-70.1027","2021-06-08","12","88","68","92","9","W","66","21","52","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","13","89","67","92","9","W","70","19","48","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","14","90","67","93","9","W","66","18","47","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","15","89","67","92","9","W","73","20","48","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","16","88","67","91","9","W","72","21","50","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","17","86","66","88","8","W","81","26","51","Chc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","18","84","66","86","7","W","79","22","55","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-08","19","82","67","85","6","W","86","23","61","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-08","20","80","67","82","6","W","90","30","65","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-08","21","76","67","76","5","SW","90","36","74","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-08","22","74","66","","3","W","89","37","76","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-08","23","72","66","","3","W","89","35","81","Chc","Chc"
"sab","44.1152&lon=-70.1027","2021-06-09","00","71","66","","2","W","87","36","84","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","01","70","66","","3","W","88","41","87","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","02","70","67","","3","W","86","33","90","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","03","69","66","","2","W","87","38","90","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","04","68","66","","3","NW","87","43","93","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","05","68","66","","3","NW","79","44","93","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","06","68","66","","3","NW","79","43","93","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","07","70","67","","5","N","70","33","90","Chc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","08","72","69","","5","N","63","18","90","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","09","75","68","75","5","N","58","19","79","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","10","78","66","78","6","N","59","20","67","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","11","80","65","82","7","N","48","23","60","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","12","83","65","85","6","N","46","16","55","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","13","84","64","85","7","N","45","17","51","SChc","SChc"
"sab","44.1152&lon=-70.1027","2021-06-09","14","86","64","87","8","N","44","20","48","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","15","85","63","86","8","N","42","24","48","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","16","84","62","85","8","NW","40","18","48","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","17","84","61","84","8","NW","37","19","46","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","18","81","60","82","7","NW","37","16","49","SChc","--"
"sab","44.1152&lon=-70.1027","2021-06-09","19","78","60","78","6","W","36","13","54","--","--"
"sab","44.1152&lon=-70.1027","2021-06-09","20","75","60","75","5","W","37","4","60","--","--"
"sab","44.1152&lon=-70.1027","2021-06-09","21","72","59","","5","W","36","4","64","--","--"
"sab","44.1152&lon=-70.1027","2021-06-09","22","69","57","","5","NW","35","3","66","--","--"
"sab","44.1152&lon=-70.1027","2021-06-09","23","66","56","","5","NW","34","3","70","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","00","64","55","","3","NW","32","3","73","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","01","63","53","","3","NW","31","2","70","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","02","61","52","","3","N","29","2","72","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","03","60","51","","5","N","35","2","72","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","04","59","49","","5","N","40","2","69","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","05","58","48","","6","N","46","3","69","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","06","56","48","","7","N","43","3","74","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","07","60","47","","7","N","41","3","62","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","08","63","47","","8","N","38","3","56","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","09","66","46","","8","N","38","3","48","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","10","69","45","","8","N","37","3","42","--","--"
"sab","44.1152&lon=-70.1027","2021-06-10","11","71","44","","8","N","37","3","38","--","--"
