"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","03","49","48","","2","S","43","1","96","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","04","49","47","","2","S","50","1","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","05","48","47","","2","S","58","1","96","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","06","48","48","","2","SW","55","1","100","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","07","51","49","","3","SW","52","0","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","08","54","50","","3","SW","49","1","86","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","09","59","51","","3","SW","46","2","75","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","10","63","51","","3","SW","43","2","65","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","11","67","51","","5","S","40","2","56","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","12","69","50","","5","S","37","2","51","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","13","70","50","","6","S","31","2","49","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","14","72","50","","7","S","25","2","46","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","15","73","51","","7","S","27","3","46","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","16","72","52","","8","S","30","6","49","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","17","71","53","","9","S","33","3","53","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","18","70","54","","8","S","34","2","57","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","19","67","54","","8","S","35","2","63","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","20","64","54","","7","S","36","1","70","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","21","61","54","","6","S","39","2","78","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","22","59","53","","5","S","43","3","80","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-12","23","57","53","","3","S","47","4","86","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","00","56","53","","3","S","51","3","90","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","01","55","52","","3","SW","54","4","90","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","02","54","52","","3","SW","58","3","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","03","52","50","","2","SW","61","3","93","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","04","51","50","","2","SW","62","4","96","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","05","52","49","","2","SW","63","4","89","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","06","54","50","","1","W","57","5","86","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","07","58","51","","1","W","50","7","77","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","08","60","52","","2","W","45","2","75","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","09","64","52","","2","W","40","3","65","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","10","68","51","","3","SW","35","3","54","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","11","71","51","","5","SW","29","4","49","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","12","74","50","","5","SW","31","4","43","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","13","75","50","75","5","SW","32","5","41","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","14","76","50","76","6","SW","34","5","40","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","15","76","50","76","6","S","35","5","40","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","16","78","50","78","7","S","36","6","37","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","17","79","51","79","7","S","37","6","38","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","18","75","51","75","7","S","43","8","43","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","19","73","52","","6","S","49","10","48","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","20","70","53","","6","S","56","12","55","--","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","21","67","53","","5","S","58","15","61","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","22","65","53","","5","S","60","17","65","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-13","23","63","53","","5","S","62","19","70","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-14","00","62","54","","3","S","65","21","75","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-14","01","60","54","","3","S","67","22","81","SChc","--"
"sab","lat=44.1152&lon=-70.1027","2021-06-14","02","59","54","","3","S","70","24","83","SChc","--"
