"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"pan","lat=43.9261&lon=-70.468","2021-06-12","03","50","49","","2","S","37","3","96","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","04","50","48","","2","S","38","3","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","05","49","48","","2","S","39","3","96","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","06","49","49","","2","SW","39","1","100","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","07","53","50","","2","SW","38","1","89","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","08","56","51","","2","SW","38","1","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","09","61","52","","2","SW","37","2","72","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","10","65","51","","3","SW","37","2","60","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","11","68","51","","3","S","36","2","54","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","12","70","50","","5","S","35","2","49","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","13","71","50","","5","S","30","2","47","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","14","73","49","","5","S","26","1","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","15","74","50","","6","S","29","1","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","16","73","52","","7","S","32","3","48","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","17","73","53","","7","S","35","5","49","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","18","72","54","","7","S","35","3","53","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","19","69","54","","7","S","36","2","59","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","20","67","54","","6","S","37","1","63","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","21","64","54","","6","S","42","2","70","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","22","60","54","","5","S","46","3","81","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","23","59","54","","3","S","51","4","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","00","57","53","","3","SW","54","4","86","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","01","56","53","","2","SW","58","3","90","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","02","55","52","","2","SW","61","2","90","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","03","53","51","","2","W","62","2","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","04","52","50","","2","W","62","3","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","05","53","50","","2","W","61","4","89","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","06","55","50","","2","W","58","6","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","07","58","52","","2","W","54","7","80","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","08","61","53","","2","W","47","2","75","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","09","65","52","","2","W","40","3","63","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","10","69","52","","2","SW","33","5","55","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","11","72","51","","3","SW","26","6","48","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","12","75","51","75","3","SW","25","6","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","13","76","50","76","5","S","25","7","40","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","14","76","50","76","5","S","24","7","40","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","15","77","50","77","6","S","30","7","39","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","16","78","51","78","6","S","35","7","39","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","17","80","51","80","7","S","40","8","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","18","76","52","76","6","S","46","10","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","19","74","53","","6","S","52","12","48","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","20","71","54","","6","SE","58","14","55","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","21","68","54","","5","SE","60","16","61","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","22","66","54","","5","S","62","18","65","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","23","64","54","","5","S","64","21","70","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","00","63","55","","3","S","66","22","75","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","01","61","55","","3","S","68","24","81","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","02","60","55","","2","S","70","25","84","Chc","--"
