"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"pan","lat=43.9261&lon=-70.468","2021-06-13","03","52","50","","2","W","46","0","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","04","50","49","","2","W","47","0","96","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","05","50","48","","2","W","48","0","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","06","53","49","","2","W","49","0","86","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","07","57","50","","3","W","50","0","77","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","08","61","51","","3","W","50","0","70","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","09","66","51","","3","W","45","0","58","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","10","71","50","","3","W","41","1","47","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","11","76","50","76","5","W","36","1","40","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","12","79","50","79","5","SW","37","2","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","13","80","49","79","5","SW","38","2","34","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","14","79","49","79","5","SW","39","3","35","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","15","79","50","79","5","SW","37","3","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","16","79","50","79","5","S","35","2","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","17","81","51","80","5","S","34","2","35","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","18","77","53","77","5","S","30","2","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","19","74","54","","6","S","27","9","50","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","20","72","56","","6","S","24","9","57","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","21","69","56","","6","S","29","9","63","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","22","66","56","","5","S","34","9","70","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-13","23","65","56","","5","SE","39","9","73","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","00","63","56","","5","SE","44","10","78","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","01","62","56","","3","SE","49","11","81","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","02","61","56","","3","SE","54","12","84","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","03","60","56","","3","SE","58","23","87","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","04","59","56","","5","SE","62","34","90","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","05","58","56","","5","SE","66","44","93","Chc","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","06","57","56","","5","SE","70","46","96","Chc","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","07","59","57","","5","S","74","47","93","Chc","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","08","61","57","","5","S","77","46","87","Chc","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","09","63","57","","7","S","74","50","81","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","10","65","58","","8","S","72","52","78","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","11","67","58","","10","S","69","54","73","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","12","67","58","","10","S","72","57","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","13","68","59","","10","S","76","59","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","14","68","59","","11","S","79","61","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","15","68","59","","11","S","80","63","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","16","67","58","","11","S","81","64","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","17","67","58","","11","S","82","66","73","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","18","66","58","","10","S","80","69","75","Lkly","--"
"pan","lat=43.9261&lon=-70.468","2021-06-14","19","64","58","","9","S","78","69","81","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","20","63","58","","8","S","76","66","84","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","21","62","58","","7","S","77","63","87","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","22","61","58","","6","S","79","59","90","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-14","23","60","58","","5","S","80","55","93","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","00","60","58","","5","S","80","53","93","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","01","59","59","","3","S","79","51","100","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","02","59","59","","3","S","79","40","100","Chc","--"
