"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"PAN","43.92452256","-70.46889041","2021-10-14","02","57","54","","3","NW","19","1","90","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","03","57","54","","3","NW","21","1","90","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","04","57","54","","3","NW","23","2","90","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","05","56","54","","3","NW","26","2","93","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","06","55","54","","3","NW","30","1","96","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","07","55","54","","3","NW","35","1","96","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","08","57","56","","3","NW","39","1","96","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","09","62","59","","5","N","45","1","90","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","10","66","62","","5","N","52","2","87","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","11","70","62","","6","N","58","2","76","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","12","72","63","","6","N","58","2","73","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","13","74","63","","6","N","57","2","69","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","14","75","62","","6","N","57","2","64","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","15","74","62","","6","N","60","3","66","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","16","73","62","","6","N","64","4","68","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","17","72","63","","5","N","67","5","73","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","18","69","61","","3","N","66","8","76","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","19","66","61","","3","NE","66","11","84","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","20","63","60","","2","NE","65","13","90","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","21","62","60","","2","NE","67","13","93","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","22","61","59","","2","NE","69","12","93","--","--"
"PAN","43.92452256","-70.46889041","2021-10-14","23","60","59","","2","NE","71","12","96","--","--"
"PAN","43.92452256","-70.46889041","2021-10-15","00","60","58","","2","NE","75","13","93","--","--"
"PAN","43.92452256","-70.46889041","2021-10-15","01","59","58","","1","E","84","13","96","--","--"
"PAN","43.92452256","-70.46889041",NA,"--","","02","58","58","","1","E","85","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","03","58","58","","2","E","86","16",NA
"PAN","43.92452256","-70.46889041",NA,"--","","04","57","57","","2","SE","89","17",NA
"PAN","43.92452256","-70.46889041",NA,"--","","05","57","57","","3","SE","92","19",NA
"PAN","43.92452256","-70.46889041",NA,"--","","06","57","57","","3","SE","92","21",NA
"PAN","43.92452256","-70.46889041",NA,"--","","07","57","57","","3","SE","92","23",NA
"PAN","43.92452256","-70.46889041",NA,"--","","08","57","57","","3","SE","93","24",NA
"PAN","43.92452256","-70.46889041",NA,"--","","09","58","58","","3","SE","85","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","10","59","59","","3","SE","88","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","11","60","60","","5","SE","91","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","12","60","60","","5","SE","91","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","13","61","59","","6","SE","90","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","14","62","59","","6","SE","90","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","15","62","59","","6","SE","91","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","16","61","59","","6","SE","92","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","17","61","59","","6","SE","94","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","18","59","58","","5","SE","92","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","19","57","57","","3","SE","91","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","20","55","55","","2","SE","89","12",NA
"PAN","43.92452256","-70.46889041",NA,"--","","21","55","55","","2","SE","92","13",NA
"PAN","43.92452256","-70.46889041",NA,"--","","22","55","55","","2","S","94","14",NA
"PAN","43.92452256","-70.46889041",NA,"--","","23","55","55","","2","S","97","15",NA
"PAN","43.92452256","-70.46889041",NA,"--","10/16","00","55","55","","2","S","98","15",NA
"PAN","43.92452256","-70.46889041",NA,"--","","01","56","56","","2","S","98","16",NA
