"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"pan","lat=43.9261&lon=-70.468","2021-06-15","03","59","59","","2","SE","88","17","100","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","04","59","59","","2","S","90","16","100","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","05","59","59","","2","S","95","10","100","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","06","59","59","","2","SE","93","12","100","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","07","60","60","","2","SE","93","9","100","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","08","62","61","","2","S","94","37","97","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","09","64","61","","3","S","92","39","90","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","10","66","61","","3","S","91","40","84","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","11","68","61","","5","S","87","58","78","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","12","69","62","","5","S","85","64","78","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","13","69","62","","5","S","82","63","78","Lkly","SChc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","14","70","62","","7","S","79","61","76","Lkly","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","15","70","63","","6","S","80","60","78","Lkly","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","16","70","63","","7","S","81","60","78","Lkly","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","17","70","62","","8","S","82","58","76","Lkly","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","18","70","62","","7","S","80","54","76","Chc","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","19","68","62","","6","SW","77","50","81","Chc","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","20","67","61","","2","SW","75","36","81","Chc","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","21","64","60","","3","W","76","34","87","Chc","Chc"
"pan","lat=43.9261&lon=-70.468","2021-06-15","22","63","59","","3","W","72","31","87","Chc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-15","23","61","58","","2","W","70","21","90","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","00","60","58","","3","NW","65","20","93","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","01","59","57","","5","NW","60","19","93","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","02","58","56","","6","NW","55","12","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","03","57","55","","6","NW","51","12","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","04","55","53","","6","NW","48","11","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","05","54","52","","6","N","44","7","93","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","06","56","52","","7","NW","37","7","86","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","07","58","52","","7","NW","30","6","80","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","08","60","52","","8","NW","24","6","75","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","09","63","50","","8","NW","19","7","62","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","10","67","49","","9","NW","13","7","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","11","70","47","","9","NW","7","7","44","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","12","72","46","","9","NW","8","8","39","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","13","74","46","","10","NW","8","8","37","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","14","75","45","75","10","NW","8","8","34","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","15","76","45","76","10","NW","9","8","33","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","16","76","44","76","9","NW","11","8","32","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","17","74","44","","9","NW","12","8","34","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","18","72","44","","8","NW","11","7","37","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","19","69","45","","8","NW","10","6","42","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","20","66","45","","7","NW","9","4","47","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","21","63","45","","6","NW","8","3","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","22","60","45","","6","W","6","3","58","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-16","23","58","45","","5","W","5","3","62","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","00","56","45","","3","W","5","3","66","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","01","55","45","","3","W","4","3","69","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","02","53","45","","2","W","4","3","74","--","--"
