"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"pan","lat=43.9261&lon=-70.468","2021-06-10","17","71","48","","11","SE","53","0","44","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","18","70","48","","11","SE","44","0","45","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","19","66","48","","10","SE","34","0","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","20","63","48","","9","SE","24","0","58","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","21","60","47","","8","SE","20","0","62","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","22","58","47","","7","SE","15","0","67","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-10","23","57","46","","6","SE","11","0","67","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","00","57","46","","6","SE","13","0","67","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","01","56","46","","6","E","14","0","69","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","02","55","46","","6","E","16","0","72","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","03","54","45","","5","E","18","0","71","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","04","53","45","","5","E","20","0","74","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","05","53","44","","5","E","22","0","71","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","06","54","45","","5","E","23","0","71","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","07","56","45","","6","E","25","1","66","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","08","59","46","","6","E","26","1","62","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","09","62","47","","8","E","27","1","58","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","10","65","47","","9","E","29","2","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","11","66","48","","9","SE","30","2","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","12","67","49","","9","SE","36","2","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","13","68","51","","10","SE","41","3","54","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","14","68","52","","10","SE","47","3","57","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","15","68","52","","9","SE","52","5","57","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","16","68","53","","9","SE","57","6","59","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","17","67","53","","9","SE","62","8","61","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","18","65","54","","8","SE","65","6","68","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","19","63","54","","8","SE","69","5","72","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","20","61","55","","7","E","72","3","81","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","21","60","55","","3","SE","73","3","84","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","22","60","55","","2","E","73","4","84","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-11","23","59","55","","2","E","74","4","87","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","00","58","55","","2","E","75","7","90","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","01","58","54","","2","E","76","10","86","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","02","57","54","","2","E","78","13","90","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","03","57","54","","2","E","79","14","90","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","04","57","54","","1","E","80","16","90","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","05","57","54","","1","NE","81","16","90","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","06","58","55","","2","NE","77","17","90","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","07","59","56","","2","NE","72","17","90","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","08","61","57","","3","NE","72","17","87","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","09","62","56","","5","NE","67","16","81","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","10","63","56","","5","NE","63","16","78","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","11","64","55","","6","NE","59","15","73","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","12","66","56","","6","E","56","13","70","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","13","68","56","","6","E","52","12","65","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","14","69","57","","6","E","49","11","66","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","15","69","56","","6","E","47","9","63","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-12","16","68","56","","6","SE","45","7","65","--","--"
