"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"pan","lat=43.9261&lon=-70.468","2021-06-17","03","50","42","","5","W","22","0","73","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","04","49","42","","5","W","17","0","77","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","05","48","41","","5","W","13","0","77","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","06","51","42","","6","W","8","0","71","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","07","55","44","","6","W","6","0","66","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","08","58","46","","7","W","5","0","64","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","09","63","45","","7","W","6","0","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","10","67","44","","8","W","8","0","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","11","72","44","","8","W","9","0","37","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","12","75","43","75","8","W","10","0","32","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","13","76","43","76","9","W","11","0","31","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","14","78","42","78","9","W","12","0","28","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","15","78","43","78","9","W","13","0","29","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","16","78","42","78","9","W","14","0","28","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","17","78","42","78","9","W","15","0","28","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","18","76","44","76","7","W","12","0","32","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","19","74","45","","6","W","9","0","35","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","20","70","46","","3","W","6","0","42","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","21","64","46","","3","W","6","0","52","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","22","61","46","","2","W","6","0","58","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-17","23","59","46","","2","W","6","0","62","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","00","57","46","","2","W","6","0","67","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","01","55","45","","1","W","6","0","69","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","02","53","45","","1","W","6","0","74","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","03","50","45","","1","W","6","0","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","04","49","44","","1","W","8","0","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","05","49","44","","1","W","9","0","83","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","06","52","46","","2","W","9","0","80","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","07","57","48","","2","SW","8","0","72","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","08","60","50","","2","SW","8","0","69","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","09","64","50","","3","SW","8","0","60","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","10","69","49","","5","SW","7","0","49","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","11","73","49","","6","SW","7","0","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","12","76","49","76","7","SW","8","1","39","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","13","77","49","77","8","S","10","2","37","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","14","78","49","78","9","S","11","2","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","15","79","50","79","9","S","18","2","36","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","16","80","50","80","8","S","25","3","35","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","17","82","51","81","8","S","32","3","34","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","18","78","52","78","8","S","34","6","40","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","19","76","52","76","7","S","36","10","43","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","20","73","53","","7","S","39","14","49","--","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","21","71","53","","7","S","45","15","53","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","22","68","54","","6","S","51","15","61","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-18","23","67","54","","6","S","57","16","63","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-19","00","65","54","","6","S","59","18","68","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-19","01","64","54","","5","S","61","20","70","SChc","--"
"pan","lat=43.9261&lon=-70.468","2021-06-19","02","63","54","","5","S","64","22","72","SChc","--"
