"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"aub","lat=44.1461&lon=-70.227","2021-06-08","12","88","68","92","9","W","68","17","52","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","13","89","67","92","9","W","71","20","48","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","14","89","67","92","9","W","67","22","48","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","15","89","67","92","10","W","74","23","48","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","16","88","67","91","9","W","72","24","50","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","17","87","67","90","9","W","81","25","52","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","18","85","66","87","7","W","81","22","53","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","19","83","66","85","6","W","85","23","57","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","20","81","67","83","5","W","89","30","63","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","21","77","66","77","3","SW","90","34","69","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","22","75","66","75","3","SW","89","35","74","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","23","73","66","","2","SW","89","35","79","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","00","71","66","","2","SW","88","34","84","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","01","71","66","","2","W","87","38","84","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","02","70","67","","2","W","86","33","90","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","03","69","66","","2","W","86","38","90","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","04","69","66","","3","NW","83","43","90","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","05","68","66","","3","NW","77","43","93","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","06","68","66","","3","NW","76","41","93","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","07","71","67","","5","N","68","31","87","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","08","73","69","","5","N","69","18","87","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","09","75","68","75","6","N","59","20","79","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","10","78","67","78","6","N","53","22","69","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","11","80","66","82","7","N","46","23","62","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","12","83","66","85","7","N","45","16","57","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","13","84","65","86","7","N","45","17","53","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","14","86","65","88","8","N","45","22","50","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","15","85","63","86","8","N","42","24","48","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","16","85","62","86","8","NW","39","18","46","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","17","84","61","84","8","NW","37","18","46","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","18","81","61","82","8","NW","36","15","51","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","19","78","60","78","6","NW","35","13","54","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","20","75","60","75","5","W","35","4","60","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","21","72","59","","5","NW","35","3","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","22","69","57","","5","NW","34","3","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","23","66","56","","5","NW","34","3","70","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","00","64","55","","3","NW","33","3","73","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","01","63","53","","3","N","32","2","70","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","02","61","52","","3","N","31","2","72","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","03","60","51","","5","N","35","2","72","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","04","59","49","","5","N","39","3","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","05","58","48","","6","N","43","3","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","06","56","48","","6","N","41","3","74","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","07","60","48","","7","N","39","3","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","08","63","48","","7","N","37","4","58","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","09","66","47","","7","N","38","3","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","10","69","46","","7","N","38","3","44","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","11","72","45","","7","N","39","3","38","--","--"
