"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"AUB","44.1490157","-70.25276454","2021-07-15","03","65","65","","1","N","89","5","100","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","04","65","65","","1","N","88","3","100","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","05","65","65","","1","NW","87","3","100","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","06","65","65","","1","N","87","2","100","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","07","66","66","","1","N","87","3","100","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","08","68","67","","2","N","84","6","97","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","09","70","67","","2","N","82","5","90","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","10","73","68","","1","E","67","4","84","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","11","75","68","75","1","E","52","3","79","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","12","77","68","77","3","SE","52","4","74","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","13","79","68","79","5","SE","45","5","69","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","14","81","67","83","6","S","42","5","63","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","15","81","67","83","7","S","42","5","63","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","16","80","67","82","7","S","41","5","65","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","17","79","67","79","8","S","38","4","67","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","18","76","67","76","7","S","46","4","74","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","19","73","67","","7","S","54","4","81","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","20","70","67","","7","S","61","4","90","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","21","69","66","","6","S","68","4","90","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","22","68","65","","5","S","74","5","90","--","--"
"AUB","44.1490157","-70.25276454","2021-07-15","23","67","65","","5","S","80","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","00","66","64","","5","S","79","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","01","66","64","","5","S","77","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","02","65","63","","3","S","76","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","03","65","63","","3","S","75","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","04","65","63","","3","S","75","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","05","65","64","","5","S","74","5","97","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","06","67","65","","5","S","74","5","93","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","07","70","67","","6","S","74","5","90","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","08","73","68","","6","SW","65","6","84","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","09","76","70","76","7","SW","57","6","82","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","10","79","70","79","7","SW","49","7","74","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","11","80","71","83","8","SW","48","7","74","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","12","82","71","86","9","SW","48","10","69","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","13","84","72","90","9","SW","47","13","67","--","--"
"AUB","44.1490157","-70.25276454","2021-07-16","14","86","72","92","10","SW","50","22","63","SChc","SChc"
"AUB","44.1490157","-70.25276454","2021-07-16","15","85","72","91","9","SW","52","32","65","Chc","Chc"
"AUB","44.1490157","-70.25276454","2021-07-16","16","84","73","90","9","SW","56","41","70","Chc","Chc"
"AUB","44.1490157","-70.25276454","2021-07-16","17","83","73","89","8","SW","61","39","72","Chc","Chc"
"AUB","44.1490157","-70.25276454","2021-07-16","18","80","73","84","7","SW","66","36","79","Chc","Chc"
"AUB","44.1490157","-70.25276454","2021-07-16","19","78","71","78","7","SW","72","34","79","Chc","Chc"
"AUB","44.1490157","-70.25276454","2021-07-16","20","76","67","76","5","NW","61","","74","SChc","SChc"
"AUB","44.1490157","-70.25276454","2021-07-16","21","74","66","","5","NW","60","","78","SChc","SChc"
"AUB","44.1490157","-70.25276454","2021-07-16","22","71","66","","3","NW","59","23","82","SChc","SChc"
"AUB","44.1490157","-70.25276454","2021-07-16","23","69","65","","3","NW","58","23","87","SChc","--"
"AUB","44.1490157","-70.25276454","2021-07-17","00","68","64","","3","NW","58","22","87","SChc","--"
"AUB","44.1490157","-70.25276454","2021-07-17","01","67","63","","2","NW","59","22","87","SChc","--"
"AUB","44.1490157","-70.25276454","2021-07-17","02","66","62","","2","NW","59","21","87","SChc","--"
