"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"aub","lat=44.1461&lon=-70.227","2021-06-09","16","84","58","84","11","NW","30","2","41","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","17","83","56","82","11","NW","16","1","40","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","18","81","52","80","11","NW","10","1","37","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","19","78","51","78","9","NW","5","1","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","20","74","50","","8","NW","11","0","43","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","21","70","50","","7","NW","6","1","49","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","22","68","49","","6","N","22","1","51","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","23","65","49","","5","N","29","1","56","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","00","63","48","","5","N","35","0","58","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","01","62","47","","3","NW","32","0","58","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","02","60","47","","3","NW","36","0","62","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","03","58","46","","3","NW","40","0","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","04","56","45","","3","N","42","0","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","05","55","44","","5","N","39","0","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","06","56","44","","5","N","43","0","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","07","58","44","","7","N","37","0","59","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","08","61","43","","8","N","27","0","51","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","09","65","42","","8","N","24","0","43","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","10","68","41","","7","N","22","0","37","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","11","69","41","","8","N","17","0","36","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","12","72","40","","7","N","16","0","31","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","13","73","41","","7","N","17","0","31","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","14","75","41","75","7","N","19","0","29","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","15","75","41","75","7","NE","19","0","29","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","16","74","41","","6","NE","19","0","30","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","17","73","42","","5","E","20","0","33","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","18","71","42","","6","E","25","1","35","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","19","68","42","","6","SE","32","1","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","20","64","43","","7","S","39","2","46","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","21","59","43","","6","S","48","2","55","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","22","57","43","","3","S","50","1","59","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-10","23","55","43","","3","S","32","0","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","00","54","43","","3","S","51","0","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","01","54","43","","3","S","71","0","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","02","54","44","","3","S","85","0","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","03","54","44","","3","S","85","1","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","04","53","44","","3","S","79","1","71","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","05","53","44","","3","S","72","2","71","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","06","54","44","","5","S","70","2","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","07","56","44","","6","S","73","2","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","08","58","46","","7","S","64","2","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","09","60","45","","7","S","65","3","62","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","10","61","44","","6","S","67","4","58","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","11","63","44","","6","S","68","5","54","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","12","64","44","","6","S","68","6","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","13","65","44","","6","S","67","7","52","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","14","65","44","","7","S","67","8","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-11","15","66","45","","7","S","68","9","50","--","--"
