"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"aub","lat=44.1461&lon=-70.227","2021-06-16","03","55","55","","6","NW","21","1","100","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","04","55","54","","6","NW","21","1","96","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","05","54","52","","6","NW","21","1","93","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","06","56","52","","6","NW","16","1","86","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","07","58","52","","6","NW","15","0","80","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","08","59","52","","8","NW","12","0","78","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","09","64","50","","10","NW","3","0","60","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","10","66","48","","11","NW","4","0","52","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","11","68","46","","13","NW","3","3","45","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","12","70","45","","14","NW","4","3","41","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","13","71","45","","13","NW","2","2","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","14","72","45","","11","NW","16","2","38","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","15","72","46","","11","NW","22","4","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","16","72","46","","13","NW","22","4","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","17","72","46","","13","NW","16","4","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","18","70","46","","11","NW","16","4","42","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","19","68","45","","10","NW","11","2","43","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","20","65","46","","6","W","15","2","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","21","62","45","","6","W","8","2","54","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","22","60","45","","5","W","5","2","58","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-16","23","58","45","","3","W","6","3","62","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","00","56","45","","3","W","4","2","66","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","01","55","45","","5","W","4","2","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","02","53","45","","3","W","8","2","74","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","03","52","44","","5","W","9","2","74","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","04","51","44","","3","W","10","2","77","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","05","51","44","","3","W","11","2","77","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","06","54","45","","5","W","9","4","71","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","07","57","47","","5","W","7","6","69","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","08","62","48","","6","W","7","6","60","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","09","66","47","","6","W","8","6","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","10","69","46","","7","W","8","6","44","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","11","72","45","","7","W","9","6","38","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","12","73","45","","8","W","9","6","37","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","13","75","45","75","9","W","14","6","34","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","14","76","45","76","9","W","19","7","33","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","15","76","45","76","8","W","17","8","33","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","16","76","45","76","8","W","16","8","33","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","17","75","45","75","7","W","14","9","34","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","18","72","46","","6","W","12","7","39","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","19","69","46","","6","W","9","5","44","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","20","66","47","","5","W","7","3","50","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","21","63","47","","5","W","6","1","55","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","22","60","46","","3","W","5","1","60","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-17","23","58","46","","3","W","4","1","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-18","00","56","46","","3","W","4","1","68","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-18","01","55","45","","2","W","4","1","71","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-18","02","53","45","","2","W","4","1","75","--","--"
