"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"AUB","44.1490157","-70.25276454","2021-10-18","02","42","41","40","3","W","48","8","96","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","03","42","41","40","3","NW","54","10","96","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","04","43","41","41","3","NW","61","10","93","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","05","43","41","41","3","NW","67","12","93","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","06","43","41","41","3","NW","69","13","93","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","07","42","42","39","5","NW","71","18","100","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","08","44","42","41","5","NW","74","16","93","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","09","47","43","44","6","NW","78","15","86","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","10","49","44","46","7","NW","81","15","83","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","11","52","43","","9","NW","85","15","71","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","12","54","44","","9","NW","83","14","69","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","13","55","43","","9","NW","80","16","64","SChc","--"
"AUB","44.1490157","-70.25276454","2021-10-18","14","56","43","","9","NW","77","11","62","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","15","56","43","","10","NW","75","10","62","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","16","57","41","","10","NW","73","9","55","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","17","55","41","","10","NW","70","7","59","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","18","52","40","","8","NW","67","7","63","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","19","50","39","47","8","NW","65","7","66","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","20","48","39","45","7","NW","62","7","71","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","21","47","39","44","6","W","39","7","74","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","22","46","39","42","7","W","45","7","76","--","--"
"AUB","44.1490157","-70.25276454","2021-10-18","23","45","37","42","6","W","64","6","73","--","--"
"AUB","44.1490157","-70.25276454","2021-10-19","00","44","37","41","6","W","61","6","76","--","--"
"AUB","44.1490157","-70.25276454","2021-10-19","01","43","36","39","6","NW","57","6","76","--","--"
"AUB","44.1490157","-70.25276454",NA,"--","","02","43","36","39","6","NW","54","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","03","43","36","39","6","NW","58","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","04","42","35","38","6","NW","61","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","05","42","35","38","6","NW","65","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","06","41","35","37","6","W","64","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","07","40","35","36","6","W","63","4",NA
"AUB","44.1490157","-70.25276454",NA,"--","","08","41","36","37","6","W","59","4",NA
"AUB","44.1490157","-70.25276454",NA,"--","","09","43","36","39","7","W","60","4",NA
"AUB","44.1490157","-70.25276454",NA,"--","","10","46","37","42","8","W","62","4",NA
"AUB","44.1490157","-70.25276454",NA,"--","","11","48","37","44","9","NW","63","4",NA
"AUB","44.1490157","-70.25276454",NA,"--","","12","49","37","45","9","NW","67","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","13","50","37","46","10","NW","70","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","14","51","37","","11","NW","74","5",NA
"AUB","44.1490157","-70.25276454",NA,"--","","15","51","37","","10","NW","68","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","16","50","37","46","9","NW","62","7",NA
"AUB","44.1490157","-70.25276454",NA,"--","","17","50","37","47","8","NW","56","8",NA
"AUB","44.1490157","-70.25276454",NA,"--","","18","48","37","45","7","NW","47","7",NA
"AUB","44.1490157","-70.25276454",NA,"--","","19","47","36","44","6","NW","39","7",NA
"AUB","44.1490157","-70.25276454",NA,"--","","20","45","36","43","5","NW","30","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","21","44","36","41","5","NW","35","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","22","44","37","42","3","W","40","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","23","43","37","41","3","W","45","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","10/20","00","43","37","41","3","W","47","6",NA
"AUB","44.1490157","-70.25276454",NA,"--","","01","42","37","42","2","W","48","6",NA
