"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"aub","lat=44.1461&lon=-70.227","2021-06-07","18","91","63","92","8","SW","7","0","40","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-07","19","87","63","88","7","SW","7","0","45","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-07","20","83","64","84","6","SW","8","0","53","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-07","21","79","64","79","6","SW","16","0","60","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-07","22","77","63","77","6","SW","26","0","62","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-07","23","76","63","76","6","SW","27","1","64","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","00","74","64","","5","SW","26","2","71","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","01","72","64","","5","SW","27","4","76","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","02","72","64","","5","SW","44","6","76","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","03","71","64","","5","SW","35","9","79","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","04","70","64","","5","W","18","10","81","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","05","69","64","","6","W","33","11","84","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","06","70","65","","6","W","44","12","84","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","07","74","67","","6","W","28","12","79","--","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","08","78","67","78","6","W","40","15","69","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","09","83","68","86","7","W","34","16","61","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","10","86","68","89","7","W","33","19","55","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","11","88","69","92","8","W","43","22","54","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","12","90","68","94","8","W","46","17","49","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","13","91","67","94","9","W","52","15","45","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","14","91","68","95","9","W","68","21","47","SChc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","15","90","68","94","8","W","67","30","49","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","16","89","68","93","8","W","79","37","50","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","17","86","68","89","7","W","70","45","55","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","18","85","68","88","6","W","78","44","57","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","19","83","68","86","6","W","89","43","61","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-08","20","80","68","83","5","W","92","41","67","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","21","76","67","76","5","W","95","40","74","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","22","75","67","75","3","W","95","38","76","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-08","23","73","67","","3","W","97","37","81","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","00","71","67","","3","W","94","35","87","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","01","71","68","","2","W","92","33","90","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","02","70","68","","2","W","90","32","93","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","03","69","67","","2","W","86","30","93","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","04","68","67","","3","NW","81","28","97","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","05","68","66","","3","NW","77","27","93","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","06","69","66","","3","NW","75","25","90","Chc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","07","71","65","","5","N","72","24","81","SChc","--"
"aub","lat=44.1461&lon=-70.227","2021-06-09","08","74","70","","5","N","66","28","87","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","09","76","70","76","6","N","60","32","82","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","10","79","69","79","6","N","54","35","72","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","11","81","68","84","7","N","43","39","65","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","12","83","67","86","7","N","45","39","59","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","13","84","67","87","8","NW","47","39","57","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","14","86","66","88","8","NW","49","40","51","Chc","Chc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","15","85","65","87","8","NW","44","40","51","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","16","85","63","86","7","NW","39","40","48","Chc","SChc"
"aub","lat=44.1461&lon=-70.227","2021-06-09","17","84","61","84","7","NW","34","33","46","Chc","SChc"
