"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"AUB","44.1490157","-70.25276454","2021-09-04","02","56","50","","3","W","35","0","80","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","03","55","49","","3","W","27","0","80","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","04","54","48","","3","W","20","0","80","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","05","53","48","","2","W","12","0","83","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","06","52","47","","5","W","9","0","83","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","07","54","47","","5","NW","7","0","77","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","08","57","48","","5","NW","4","2","72","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","09","58","47","","7","NW","4","1","67","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","10","62","47","","9","NW","3","1","58","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","11","66","45","","10","NW","2","0","47","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","12","68","43","","10","NW","2","0","40","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","13","70","43","","10","NW","2","0","38","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","14","71","42","","10","NW","2","0","35","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","15","72","42","","9","NW","2","0","34","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","16","72","43","","8","NW","2","0","35","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","17","71","43","","8","NW","2","0","36","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","18","67","45","","7","NW","5","0","45","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","19","65","45","","5","NW","7","0","48","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","20","60","45","","3","NW","9","1","58","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","21","58","45","","2","NW","15","1","62","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","22","56","44","","2","NW","21","2","64","--","--"
"AUB","44.1490157","-70.25276454","2021-09-04","23","54","44","","2","NW","30","2","69","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","00","53","45","","2","NW","33","2","74","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","01","52","46","","1","W","37","2","80","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","02","51","46","","1","W","40","2","83","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","03","50","45","","1","NW","43","2","83","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","04","50","45","","1","N","45","3","83","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","05","49","45","","1","N","47","3","86","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","06","48","46","","1","N","53","4","93","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","07","47","47","","1","NE","60","4","100","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","08","53","50","","1","NE","71","4","89","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","09","58","52","","2","E","69","5","80","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","10","64","54","","5","SE","68","6","70","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","11","68","56","","6","SE","66","7","65","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","12","71","57","","6","SE","63","9","61","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","13","72","57","","7","S","61","11","59","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","14","72","58","","7","S","58","13","61","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","15","72","58","","7","S","57","13","61","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","16","71","59","","8","SE","55","14","66","--","--"
"AUB","44.1490157","-70.25276454","2021-09-05","17","69","59","","8","SE","54","15","70","SChc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","18","67","59","","7","SE","59","17","75","SChc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","19","65","60","","6","SE","63","20","84","SChc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","20","63","60","","5","SE","68","23","90","SChc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","21","61","60","","5","S","74","28","97","Chc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","22","60","60","","5","S","79","33","100","Chc","--"
"AUB","44.1490157","-70.25276454","2021-09-05","23","60","60","","5","S","85","38","100","Chc","--"
"AUB","44.1490157","-70.25276454","2021-09-06","00","60","60","","5","S","86","45","100","Chc","--"
"AUB","44.1490157","-70.25276454","2021-09-06","01","61","61","","5","S","86","49","100","Chc","--"
