"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"grt","lat=44.5861&lon=-69.864","2021-06-17","03","51","41","","5","W","40","0","70","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","04","49","41","","5","W","29","0","74","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","05","49","40","","5","SW","18","0","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","06","52","41","","5","W","7","0","66","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","07","55","42","","6","W","7","0","61","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","08","58","43","","6","W","7","0","57","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","09","62","43","","7","W","10","1","50","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","10","66","43","","8","W","14","1","43","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","11","70","43","","9","W","17","1","38","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","12","71","43","","9","W","18","1","36","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","13","73","43","","10","W","18","1","34","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","14","74","42","","10","W","18","1","32","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","15","75","43","75","9","W","17","1","32","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","16","75","43","75","9","W","16","0","32","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","17","75","43","75","8","W","14","0","32","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","18","74","44","","7","W","13","1","34","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","19","71","45","","6","W","11","0","39","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","20","67","45","","5","W","10","2","45","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","21","63","44","","5","W","10","2","50","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","22","60","44","","3","W","10","2","55","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-17","23","58","44","","3","W","10","1","59","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","00","56","44","","3","W","10","1","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","01","55","43","","2","W","10","1","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","02","54","43","","2","W","10","1","66","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","03","52","43","","2","W","10","1","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","04","50","42","","2","SW","10","1","74","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","05","50","42","","2","SW","10","0","74","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","06","53","44","","2","SW","9","0","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","07","58","47","","2","SW","7","0","67","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","08","60","49","","2","SW","6","0","67","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","09","64","49","","3","SW","5","0","58","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","10","68","48","","5","SW","5","0","49","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","11","72","48","","6","SW","5","0","42","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","12","74","48","","7","SW","8","1","40","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","13","76","48","76","8","S","11","2","37","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","14","76","48","76","9","S","13","3","37","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","15","77","49","77","9","S","15","3","37","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","16","79","49","79","8","S","17","3","35","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","17","80","50","80","8","S","19","4","35","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","18","76","51","76","8","S","25","8","42","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","19","74","51","","7","S","31","13","44","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","20","71","52","","7","S","37","17","51","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","21","69","52","","7","S","42","19","55","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","22","66","52","","6","S","46","21","61","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-18","23","65","52","","6","S","51","23","63","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-19","00","63","52","","5","S","55","24","67","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-19","01","62","53","","5","S","58","25","72","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-19","02","61","53","","3","S","62","27","75","Chc","--"
