"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"grt","lat=44.5861&lon=-69.864","2021-06-09","16","83","56","82","10","NW","36","1","40","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","17","82","54","81","10","NW","27","1","38","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","18","80","51","80","10","NW","14","0","36","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","19","76","50","76","9","NW","8","0","40","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","20","73","49","","8","NW","13","0","43","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","21","69","48","","8","NW","21","1","47","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","22","67","47","","7","NW","30","1","49","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","23","64","46","","7","NW","28","1","52","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","00","62","45","","6","NW","37","0","54","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","01","61","45","","6","NW","38","0","56","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","02","60","44","","6","N","46","0","55","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","03","58","43","","6","N","44","0","57","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","04","56","43","","6","N","38","0","62","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","05","54","41","","6","N","39","0","61","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","06","54","40","","6","N","41","0","59","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","07","56","39","","8","N","42","0","53","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","08","59","39","","10","N","36","0","47","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","09","62","38","","10","N","30","0","41","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","10","65","38","","10","N","20","0","37","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","11","66","38","","9","N","17","0","36","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","12","68","38","","9","N","16","0","33","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","13","70","38","","8","N","16","0","31","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","14","71","38","","7","N","16","0","30","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","15","72","38","","7","N","16","0","29","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","16","72","38","","6","N","15","0","29","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","17","72","38","","6","N","17","0","29","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","18","70","40","","6","NE","21","1","33","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","19","68","40","","5","E","27","1","36","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","20","65","41","","3","E","34","1","41","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","21","59","42","","3","E","43","1","53","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","22","57","41","","3","SE","46","1","55","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","23","55","41","","3","SE","23","0","59","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","00","54","41","","5","S","44","0","61","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","01","54","41","","3","S","66","0","61","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","02","53","41","","3","S","79","0","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","03","53","41","","3","S","72","1","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","04","52","41","","3","S","56","2","66","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","05","52","42","","3","S","43","3","69","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","06","53","42","","3","S","41","4","66","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","07","55","43","","6","S","49","4","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","08","58","43","","7","S","53","2","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","09","60","43","","6","S","55","4","57","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","10","60","43","","6","SW","57","5","55","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","11","63","44","","5","SW","59","7","52","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","12","64","44","","5","SW","60","8","48","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","13","65","44","","6","S","62","10","50","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","14","65","44","","6","S","63","12","48","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-11","15","66","45","","6","S","65","13","48","--","--"
