"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"grt","lat=44.5861&lon=-69.864","2021-06-08","12","87","68","91","7","W","59","10","53","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","13","88","68","92","8","W","68","12","52","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","14","89","67","92","8","W","64","19","48","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","15","88","66","90","8","W","68","17","48","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","16","88","67","91","8","W","70","18","50","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","17","86","67","89","8","W","72","22","53","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","18","84","67","87","7","W","76","32","57","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","19","82","67","85","6","W","76","32","61","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","20","79","68","79","5","W","80","30","69","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","21","76","67","76","5","W","88","35","74","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","22","74","67","","3","W","86","31","79","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","23","73","67","","3","W","89","26","81","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","00","72","67","","3","W","83","27","84","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","01","71","66","","2","W","84","32","84","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","02","70","66","","2","W","83","36","87","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","03","70","66","","2","NW","83","36","87","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","04","68","66","","2","NW","80","36","93","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","05","68","66","","2","NW","77","35","93","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","06","69","65","","3","N","77","30","87","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","07","70","65","","3","N","71","19","84","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","08","72","67","","3","N","65","17","84","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","09","74","65","","5","N","62","19","74","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","10","77","63","77","5","N","54","18","62","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","11","79","62","79","5","N","41","19","56","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","12","81","62","82","5","N","40","16","53","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","13","82","62","83","6","N","38","16","51","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","14","83","61","83","7","N","36","19","47","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","15","83","60","83","7","NW","36","21","46","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","16","83","58","83","7","NW","36","17","43","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","17","83","57","82","7","NW","36","16","41","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","18","80","56","80","7","NW","33","15","44","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","19","78","56","78","5","NW","31","13","47","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","20","73","55","","5","NW","24","3","53","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","21","70","54","","5","NW","25","3","57","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","22","67","53","","5","NW","26","3","61","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","23","65","52","","5","NW","27","3","63","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","00","64","51","","5","NW","29","2","63","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","01","62","50","","5","NW","32","2","65","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","02","61","49","","5","NW","34","2","65","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","03","60","48","","5","NW","37","2","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","04","59","46","","5","N","39","2","62","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","05","58","45","","6","N","42","3","62","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","06","56","44","","6","N","41","3","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","07","60","44","","6","N","41","3","55","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","08","62","43","","6","N","40","3","50","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","09","65","42","","6","N","38","3","43","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","10","67","42","","6","N","35","3","40","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-10","11","70","41","","7","N","33","3","35","--","--"
