"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"grt","lat=44.5861&lon=-69.864","2021-06-07","18","91","63","92","7","SW","4","0","40","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-07","19","87","64","88","7","SW","4","0","46","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-07","20","83","64","84","6","SW","4","0","53","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-07","21","79","63","79","6","SW","16","0","58","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-07","22","77","63","77","5","SW","15","0","62","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-07","23","76","63","76","5","SW","26","1","64","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","00","73","63","","5","SW","31","1","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","01","73","63","","3","SW","33","4","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","02","73","63","","3","SW","28","6","71","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","03","72","64","","3","SW","27","8","76","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","04","71","64","","3","W","37","9","79","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","05","71","64","","5","W","38","11","79","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","06","71","65","","5","W","40","13","81","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","07","74","67","","5","W","42","15","79","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","08","77","67","77","5","W","29","18","71","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","09","81","68","84","6","W","40","14","65","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","10","83","68","86","6","W","41","15","61","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","11","85","68","88","7","W","48","15","57","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","12","87","67","90","7","W","51","12","52","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","13","87","67","91","8","W","41","12","50","--","--"
"grt","lat=44.5861&lon=-69.864","2021-06-08","14","87","66","92","8","W","56","18","47","SChc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","15","87","65","91","7","W","62","31","45","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","16","87","67","90","7","W","64","32","52","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","17","87","66","89","6","W","71","39","50","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","18","85","67","88","5","W","73","45","55","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","19","83","68","86","5","SW","65","40","61","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","20","80","68","83","3","SW","70","39","67","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","21","77","67","77","3","W","88","37","71","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","22","74","67","","3","W","86","36","79","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-08","23","74","67","","3","W","91","34","79","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","00","73","67","","2","W","90","33","81","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","01","72","66","","2","W","90","32","81","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","02","70","66","","2","NW","89","30","87","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","03","69","66","","2","NW","84","29","90","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","04","68","65","","2","NW","79","28","90","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","05","68","65","","3","NW","74","26","90","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","06","68","64","","3","N","72","25","87","Chc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","07","70","63","","3","N","70","23","78","SChc","--"
"grt","lat=44.5861&lon=-69.864","2021-06-09","08","73","67","","3","N","63","26","81","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","09","75","66","75","3","N","56","30","74","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","10","78","65","78","5","N","49","33","64","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","11","80","64","82","5","N","37","36","58","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","12","81","64","83","5","N","38","36","56","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","13","83","63","84","6","NW","40","35","51","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","14","84","62","85","6","NW","41","35","48","Chc","Chc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","15","84","61","84","6","NW","40","34","46","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","16","83","59","83","6","NW","40","34","44","Chc","SChc"
"grt","lat=44.5861&lon=-69.864","2021-06-09","17","83","58","83","6","NW","39","28","43","Chc","SChc"
