"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","15","73","37","","6","N","17","0","27","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","16","74","37","","6","N","26","0","26","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","17","75","37","75","6","N","33","0","25","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","18","72","38","","5","N","29","0","29","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","19","69","41","","3","NE","25","0","36","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","20","66","43","","1","NE","31","0","43","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","21","63","44","","2","E","27","0","50","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","22","61","44","","3","SE","32","0","53","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","23","59","45","","3","SE","31","0","60","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","00","57","44","","3","SE","38","0","62","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","01","56","43","","3","SE","44","0","62","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","02","54","42","","3","SE","47","0","64","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","03","53","42","","2","SE","47","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","04","52","42","","2","SE","64","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","05","52","42","","2","SE","64","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","06","50","42","","2","SE","73","1","74","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","07","54","43","","2","S","79","2","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","08","56","43","","3","S","81","3","62","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","09","59","43","","3","S","79","4","55","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","10","61","43","","3","S","77","5","51","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","11","64","43","","3","S","76","6","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","12","65","44","","3","S","76","7","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","13","66","45","","3","S","76","9","47","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","14","66","46","","3","S","76","11","48","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","15","67","47","","2","S","77","13","49","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","16","68","48","","2","S","78","14","49","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","17","69","50","","2","S","79","15","51","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","18","66","50","","2","SE","78","20","56","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","19","64","50","","2","SE","77","25","60","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","20","63","50","","2","SE","75","29","62","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","21","61","50","","2","SE","73","29","67","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","22","59","50","","1","SE","72","28","72","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","23","58","50","","1","SE","70","28","75","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","00","57","50","","1","SE","71","28","77","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","01","56","50","","2","E","72","29","80","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","02","55","50","","2","E","74","29","83","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","03","54","50","","2","E","71","29","86","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","04","54","50","","1","NE","69","30","86","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","05","53","50","","1","NE","67","30","89","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","06","52","51","","1","NE","63","27","96","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","07","56","51","","2","NE","59","23","83","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","08","59","52","","2","NE","55","20","78","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","09","62","52","","2","NE","48","19","70","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","10","65","51","","2","NE","42","17","60","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","11","67","51","","2","NE","36","16","56","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","12","69","51","","2","NE","39","15","53","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","13","70","50","","2","N","41","14","49","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","14","70","50","","2","N","44","13","49","--","--"
