"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","18","87","61","87","6","SW","7","0","42","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","19","84","62","85","6","SW","9","3","48","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","20","81","64","83","5","SW","16","2","56","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","21","78","64","78","5","SW","22","3","62","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","22","76","64","76","5","SW","35","5","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-07","23","75","64","75","5","SW","39","5","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","00","72","64","","5","SW","49","7","76","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","01","72","65","","5","SW","54","8","79","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","02","71","65","","5","SW","49","11","81","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","03","70","65","","5","SW","53","13","84","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","04","70","65","","5","SW","61","12","84","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","05","70","65","","5","W","46","12","84","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","06","69","65","","5","W","60","12","87","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","07","71","66","","5","W","52","12","84","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","08","75","66","75","5","W","47","13","74","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","09","80","66","82","5","W","50","15","62","SChc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","10","82","66","84","5","W","53","19","58","SChc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","11","85","66","87","6","W","60","24","53","SChc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","12","86","65","88","6","W","69","24","50","SChc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","13","86","65","88","6","W","72","27","50","Chc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","14","86","65","88","6","W","63","41","50","Chc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","15","85","65","87","6","W","74","59","51","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","16","85","66","87","5","W","79","51","53","Chc","SChc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","17","84","66","86","5","W","86","57","55","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","18","81","67","83","3","W","88","64","63","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","19","78","67","78","3","SW","86","59","69","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","20","75","67","75","2","SW","93","57","76","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","21","73","67","","2","SW","90","55","81","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","22","72","67","","2","W","93","53","84","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-08","23","71","67","","2","W","94","52","87","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","00","70","67","","2","W","91","50","90","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","01","69","66","","2","W","89","48","90","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","02","68","66","","2","W","86","46","93","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","03","67","66","","2","W","81","44","97","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","04","66","65","","2","W","76","42","97","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","05","66","65","","3","W","71","41","97","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","06","67","65","","3","NW","71","39","93","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","07","69","66","","3","NW","70","37","90","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","08","72","69","","3","NW","67","39","90","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","09","74","69","","3","NW","64","41","84","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","10","77","69","77","5","NW","61","43","76","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","11","78","68","78","5","NW","57","45","71","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","12","79","68","79","5","NW","53","47","69","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","13","81","67","83","6","NW","48","49","63","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","14","82","66","84","6","NW","44","51","58","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","15","82","65","84","6","NW","44","53","56","Chc","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","16","82","63","83","5","NW","44","55","53","Lkly","Chc"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","17","82","62","83","5","N","44","44","51","Chc","SChc"
