"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","16","82","61","83","9","N","28","1","49","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","17","81","58","81","9","N","20","0","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","18","79","55","79","9","N","12","0","44","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","19","76","54","76","8","N","8","0","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","20","73","54","","6","N","16","0","51","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","21","70","54","","5","N","13","0","57","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","22","67","53","","3","N","18","0","61","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-09","23","65","53","","3","N","25","0","65","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","00","63","52","","3","N","30","0","67","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","01","61","51","","3","N","30","0","70","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","02","60","51","","3","NW","33","0","72","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","03","59","49","","3","N","36","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","04","57","47","","3","NW","41","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","05","56","46","","5","NW","35","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","06","56","46","","5","N","38","0","69","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","07","58","46","","5","N","34","0","64","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","08","60","45","","6","N","33","0","58","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","09","65","44","","6","N","22","0","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","10","68","43","","5","N","15","0","40","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","11","70","42","","6","N","13","0","36","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","12","72","42","","6","N","15","0","34","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","13","73","41","","6","N","17","0","31","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","14","74","40","","6","N","18","0","29","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","15","75","40","75","6","N","18","0","28","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","16","75","40","75","6","N","17","0","28","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","17","75","41","75","5","N","17","0","29","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","18","73","42","","5","N","18","1","33","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","19","71","44","","3","N","21","2","38","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","20","67","46","","2","NE","24","2","47","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","21","62","45","","5","E","26","2","54","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","22","59","45","","5","SE","28","1","60","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-10","23","56","44","","5","SE","24","0","64","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","00","54","43","","5","SE","27","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","01","53","42","","5","SE","32","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","02","53","41","","5","SE","40","0","64","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","03","52","41","","5","SE","53","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","04","51","40","","3","SE","67","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","05","51","40","","3","S","79","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","06","51","40","","3","S","84","0","66","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","07","54","41","","6","S","84","1","61","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","08","56","42","","6","S","48","2","57","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","09","59","42","","5","S","52","1","51","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","10","62","42","","5","S","55","1","48","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","11","65","42","","3","S","59","0","43","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","12","66","43","","5","S","60","2","43","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","13","67","43","","5","S","62","4","43","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","14","68","44","","5","S","63","6","43","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","15","68","44","","5","S","65","8","45","--","--"
