"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"SUN","43.37854317","-72.05551148","2021-09-02","02","58","56","","6","NE","100","98","93","Ocnl","--"
"SUN","43.37854317","-72.05551148","2021-09-02","03","57","56","","7","NE","100","100","96","Ocnl","--"
"SUN","43.37854317","-72.05551148","2021-09-02","04","57","55","","8","NE","100","95","93","Ocnl","--"
"SUN","43.37854317","-72.05551148","2021-09-02","05","57","55","","8","NE","100","89","93","Ocnl","--"
"SUN","43.37854317","-72.05551148","2021-09-02","06","56","55","","8","NE","100","81","96","Ocnl","--"
"SUN","43.37854317","-72.05551148","2021-09-02","07","55","54","","8","NE","98","65","96","Lkly","--"
"SUN","43.37854317","-72.05551148","2021-09-02","08","54","54","","7","N","96","25","100","Chc","--"
"SUN","43.37854317","-72.05551148","2021-09-02","09","56","55","","6","N","74","18","96","Chc","--"
"SUN","43.37854317","-72.05551148","2021-09-02","10","58","55","","8","N","78","17","90","Chc","--"
"SUN","43.37854317","-72.05551148","2021-09-02","11","59","55","","9","N","78","13","87","Chc","--"
"SUN","43.37854317","-72.05551148","2021-09-02","12","61","54","","8","N","44","9","78","Chc","--"
"SUN","43.37854317","-72.05551148","2021-09-02","13","62","54","","8","N","49","7","75","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","14","63","53","","9","NW","44","11","70","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","15","64","53","","10","NW","36","10","67","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","16","64","52","","10","NW","23","10","65","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","17","63","52","","9","NW","42","10","67","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","18","63","52","","9","NW","32","10","67","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","19","61","52","","8","NW","30","14","72","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","20","59","51","","7","NW","21","13","75","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","21","58","51","","6","NW","23","13","77","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","22","56","50","","6","NW","26","12","80","--","--"
"SUN","43.37854317","-72.05551148","2021-09-02","23","55","50","","5","NW","28","11","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","00","55","50","","5","NW","29","11","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","01","55","50","","6","NW","31","10","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","02","55","50","","6","NW","32","10","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","03","55","50","","6","NW","38","9","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","04","54","50","","6","NW","44","9","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","05","54","50","","6","NW","50","8","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","06","54","50","","6","NW","45","8","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","07","54","49","","6","NW","41","7","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","08","54","50","","9","NW","43","9","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","09","56","50","","9","NW","47","9","80","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","10","57","50","","9","NW","50","9","77","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","11","59","50","","9","NW","54","9","72","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","12","60","50","","9","NW","53","9","69","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","13","61","51","","9","NW","51","9","70","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","14","62","51","","9","NW","50","12","67","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","15","62","51","","9","NW","49","12","67","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","16","61","52","","8","NW","47","12","72","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","17","61","52","","8","NW","46","12","72","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","18","60","52","","7","NW","39","12","75","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","19","60","51","","7","NW","33","12","72","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","20","59","51","","6","NW","26","7","75","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","21","58","51","","6","NW","23","7","77","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","22","56","51","","6","NW","20","7","83","--","--"
"SUN","43.37854317","-72.05551148","2021-09-03","23","55","51","","6","NW","17","7","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-04","00","55","51","","6","NW","19","7","86","--","--"
"SUN","43.37854317","-72.05551148","2021-09-04","01","54","50","","6","W","20","7","86","--","--"
