"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","10","60","45","","3","S","92","27","58","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","11","61","43","","3","S","94","29","51","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","12","62","44","","3","S","92","30","52","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","13","62","44","","5","S","91","40","52","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","14","63","45","","3","S","91","36","52","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","15","63","46","","3","S","91","28","54","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","16","62","47","","3","S","89","21","58","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","17","62","48","","3","S","92","16","60","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","18","60","48","","3","S","91","16","64","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","19","60","48","","3","SE","92","18","64","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","20","58","48","","3","SE","80","24","69","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","21","57","47","","2","SE","80","27","69","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","22","55","47","","2","SE","81","30","74","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-11","23","54","47","","2","SE","81","32","77","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","00","54","48","","2","E","83","40","80","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","01","53","48","","2","E","86","48","83","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","02","52","48","","2","E","88","56","86","Lkly","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","03","52","48","","2","E","89","58","86","Lkly","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","04","51","49","","2","NE","90","61","93","Lkly","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","05","51","49","","2","NE","91","63","93","Lkly","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","06","50","49","","1","NE","87","57","96","Lkly","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","07","55","50","","1","E","82","50","83","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","08","58","50","","1","E","78","43","75","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","09","61","51","","1","E","73","34","70","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","10","64","51","","1","NE","68","26","63","Chc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","11","68","52","","1","NE","64","17","57","SChc","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","12","69","51","","1","NE","52","14","53","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","13","70","50","","1","N","41","12","49","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","14","71","49","","2","N","30","10","46","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","15","72","49","","2","N","28","8","44","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","16","73","48","","2","NW","26","7","41","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","17","74","48","","2","NW","24","6","40","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","18","70","49","","2","W","26","6","47","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","19","68","49","","2","W","28","5","51","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","20","69","50","","2","SW","30","5","51","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","21","65","50","","2","SW","37","5","58","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","22","62","51","","1","SW","43","4","67","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-12","23","59","51","","1","SW","50","3","75","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","00","57","50","","1","W","54","4","77","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","01","56","50","","2","W","59","5","80","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","02","55","50","","2","W","63","6","83","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","03","54","49","","2","W","62","7","83","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","04","52","49","","1","W","61","8","89","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","05","52","49","","1","W","60","9","89","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","06","54","50","","1","W","55","9","86","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","07","58","52","","2","W","49","10","80","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","08","62","53","","2","W","44","11","72","--","--"
"sun","lat=43.3834&lon=-72.0832","2021-06-13","09","66","53","","2","W","45","12","63","--","--"
