"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"SUN","43.37854317","-72.05551148","2021-07-25","03","64","58","","6","S","92","17","81","SChc","--"
"SUN","43.37854317","-72.05551148","2021-07-25","04","65","57","","6","S","94","35","75","Chc","--"
"SUN","43.37854317","-72.05551148","2021-07-25","05","64","57","","6","S","97","57","78","Lkly","--"
"SUN","43.37854317","-72.05551148","2021-07-25","06","64","58","","7","S","98","65","81","Lkly","--"
"SUN","43.37854317","-72.05551148","2021-07-25","07","64","60","","7","S","97","64","87","Lkly","--"
"SUN","43.37854317","-72.05551148","2021-07-25","08","64","61","","7","S","98","78","90","Ocnl","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","09","65","62","","7","S","97","74","90","Lkly","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","10","65","62","","8","S","95","67","90","Lkly","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","11","66","62","","8","S","94","59","87","Lkly","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","12","67","64","","9","S","89","53","90","Chc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","13","67","65","","9","S","87","44","93","Chc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","14","67","65","","7","SW","85","24","93","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","15","68","66","","7","SW","80","17","93","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","16","69","67","","6","SW","71","20","93","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","17","71","67","","6","SW","63","20","87","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","18","72","68","","6","SW","55","16","87","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","19","71","68","","5","SW","48","18","90","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","20","70","68","","3","SW","50","17","93","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","21","68","67","","3","SW","43","17","97","SChc","SChc"
"SUN","43.37854317","-72.05551148","2021-07-25","22","67","67","","3","SW","39","12","100","--","--"
"SUN","43.37854317","-72.05551148","2021-07-25","23","66","66","","3","SW","38","9","100","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","00","66","66","","3","SW","39","9","100","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","01","66","65","","3","SW","39","8","97","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","02","65","65","","3","SW","40","6","100","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","03","65","64","","3","W","41","5","97","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","04","64","64","","5","W","41","5","100","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","05","64","63","","5","W","42","2","97","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","06","64","62","","5","W","40","2","93","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","07","65","63","","3","W","39","2","93","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","08","67","63","","5","W","37","2","87","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","09","69","64","","5","W","31","2","84","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","10","72","64","","6","W","26","2","76","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","11","73","64","","7","W","20","2","73","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","12","75","63","75","7","W","21","3","66","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","13","76","62","76","6","W","22","4","62","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","14","78","61","78","6","W","22","10","56","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","15","78","61","78","6","W","21","10","56","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","16","78","61","78","5","W","20","10","56","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","17","78","61","78","5","W","20","14","56","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","18","76","62","76","5","W","19","12","62","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","19","75","62","75","5","W","19","11","64","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","20","73","63","","5","W","18","9","71","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","21","71","62","","5","W","17","7","73","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","22","69","62","","5","W","16","5","78","--","--"
"SUN","43.37854317","-72.05551148","2021-07-26","23","67","61","","5","W","15","3","81","--","--"
"SUN","43.37854317","-72.05551148","2021-07-27","00","66","61","","5","W","13","2","84","--","--"
"SUN","43.37854317","-72.05551148","2021-07-27","01","64","60","","5","W","10","2","87","--","--"
"SUN","43.37854317","-72.05551148","2021-07-27","02","63","60","","5","W","8","1","90","--","--"
