"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"mur","34.1205&lon=-81.2645","2021-06-08","12","79","72","79","5","S","77","40","79","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","13","80","73","84","6","SW","62","43","79","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","14","80","72","84","6","S","82","46","77","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","15","81","72","85","6","S","80","49","74","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","16","81","72","85","6","S","87","52","74","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","17","82","72","87","6","S","85","55","72","Lkly","Lkly"
"mur","34.1205&lon=-81.2645","2021-06-08","18","81","72","85","6","S","81","46","74","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","19","80","72","84","6","S","73","37","77","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","20","78","73","78","5","S","66","29","85","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","21","76","73","76","3","S","65","26","90","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-08","22","75","72","75","3","S","62","24","90","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-08","23","73","72","","3","S","62","22","97","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","00","72","72","","3","S","68","23","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","01","72","72","","3","S","64","24","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","02","72","72","","3","S","64","26","100","Chc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","03","72","72","","3","S","70","25","100","Chc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","04","71","71","","3","S","72","25","100","Chc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","05","71","71","","5","S","72","24","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","06","71","71","","5","S","64","23","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","07","71","71","","5","SW","64","22","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","08","72","72","","5","SW","57","21","100","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","09","74","72","","5","SW","58","24","93","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","10","76","72","76","6","SW","55","27","87","Chc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","11","78","73","78","6","SW","55","27","85","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","12","81","73","86","6","SW","53","28","77","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","13","83","72","88","6","SW","54","29","70","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","14","86","72","92","6","SW","58","36","63","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","15","86","72","92","6","SW","57","43","63","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","16","86","72","92","6","SW","55","50","63","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","17","85","72","91","6","SW","52","57","65","Lkly","Lkly"
"mur","34.1205&lon=-81.2645","2021-06-09","18","84","72","90","6","SW","54","53","67","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","19","81","72","85","5","S","56","50","74","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","20","80","73","84","5","S","59","38","79","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","21","78","73","78","5","S","61","27","85","Chc","Chc"
"mur","34.1205&lon=-81.2645","2021-06-09","22","77","73","77","3","S","64","24","87","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-09","23","75","73","75","5","S","65","22","94","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","00","74","72","","3","S","65","20","93","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","01","73","72","","5","S","54","17","97","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","02","73","72","","5","SW","52","15","97","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","03","73","72","","5","SW","53","14","97","--","--"
"mur","34.1205&lon=-81.2645","2021-06-10","04","72","71","","5","SW","53","14","97","--","--"
"mur","34.1205&lon=-81.2645","2021-06-10","05","72","71","","5","SW","54","13","97","--","--"
"mur","34.1205&lon=-81.2645","2021-06-10","06","72","71","","5","SW","52","13","97","--","--"
"mur","34.1205&lon=-81.2645","2021-06-10","07","72","71","","6","SW","51","12","97","--","--"
"mur","34.1205&lon=-81.2645","2021-06-10","08","73","71","","6","SW","49","18","93","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","09","75","72","75","6","SW","47","18","90","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","10","78","73","78","6","SW","44","18","85","SChc","SChc"
"mur","34.1205&lon=-81.2645","2021-06-10","11","81","73","86","6","SW","42","18","77","SChc","SChc"
