"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"MUR","34.07970194","-81.41616075","2021-07-03","02","71","70","","5","N","68","23","97","SChc","--"
"MUR","34.07970194","-81.41616075","2021-07-03","03","70","69","","6","N","64","25","97","Chc","--"
"MUR","34.07970194","-81.41616075","2021-07-03","04","70","67","","6","N","62","18","90","SChc","--"
"MUR","34.07970194","-81.41616075","2021-07-03","05","70","65","","6","N","58","6","84","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","06","69","64","","6","N","50","4","84","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","07","68","63","","6","N","31","2","84","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","08","68","62","","7","N","22","1","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","09","70","62","","7","N","13","1","76","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","10","72","60","","7","N","5","0","66","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","11","75","59","75","7","N","4","0","58","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","12","78","58","78","7","N","5","0","50","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","13","81","58","81","6","N","5","0","46","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","14","82","58","82","5","N","4","0","44","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","15","85","58","84","5","N","4","0","40","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","16","85","57","84","5","NW","4","0","39","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","17","86","57","85","5","NW","2","0","37","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","18","86","57","85","5","NW","3","0","37","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","19","86","58","85","3","NW","2","0","39","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","20","83","59","83","2","NW","5","0","44","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","21","79","60","79","2","NW","5","0","52","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","22","74","60","","2","W","3","0","62","--","--"
"MUR","34.07970194","-81.41616075","2021-07-03","23","71","61","","2","W","1","0","71","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","00","68","61","","2","NW","1","0","78","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","01","67","60","","2","N","2","0","78","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","02","66","60","","2","N","3","0","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","03","66","60","","2","N","5","0","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","04","65","59","","2","N","6","0","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","05","65","59","","2","N","7","0","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","06","64","60","","2","N","6","0","87","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","07","64","60","","3","N","4","0","87","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","08","66","60","","3","N","3","0","81","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","09","70","60","","3","NE","3","0","71","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","10","75","60","75","2","NE","3","0","60","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","11","79","61","79","2","NE","3","0","54","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","12","83","61","83","1","NE","3","0","47","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","13","85","60","85","1","W","3","0","43","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","14","86","60","86","2","W","3","0","42","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","15","88","60","88","3","W","3","0","39","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","16","88","60","88","2","W","2","0","39","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","17","89","61","89","2","W","2","0","39","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","18","89","62","89","2","W","2","0","41","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","19","88","64","89","2","SW","3","0","45","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","20","86","65","88","2","S","4","0","50","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","21","83","65","85","2","S","3","0","55","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","22","79","63","79","3","S","2","0","58","--","--"
"MUR","34.07970194","-81.41616075","2021-07-04","23","75","63","75","3","S","2","0","66","--","--"
"MUR","34.07970194","-81.41616075","2021-07-05","00","72","62","","3","S","3","0","71","--","--"
"MUR","34.07970194","-81.41616075","2021-07-05","01","70","62","","3","S","5","0","76","--","--"
