"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","13","84","73","90","10","SW","40","35","70","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","14","86","72","92","11","SW","56","39","63","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","15","86","72","92","11","SW","53","46","63","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","16","87","72","94","10","SW","56","54","61","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","17","85","71","90","11","SW","69","61","63","Lkly","Lkly"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","18","84","72","90","10","W","64","53","67","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","19","84","72","90","10","SW","59","44","67","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","20","81","72","85","10","SW","63","36","74","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","21","79","73","79","9","SW","56","35","82","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","22","77","73","77","8","SW","55","33","87","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-11","23","76","73","76","7","SW","59","32","90","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","00","75","72","75","7","W","60","27","90","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","01","74","72","","7","SW","67","22","93","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","02","74","72","","7","W","66","17","93","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","03","74","72","","7","W","64","16","93","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","04","73","72","","7","W","59","16","97","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","05","73","71","","6","W","56","15","93","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","06","73","71","","6","W","55","21","93","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","07","73","72","","6","W","57","26","97","Chc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","08","74","71","","6","W","28","4","90","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","09","77","73","77","6","W","35","4","87","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","10","80","72","84","5","W","27","5","77","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","11","81","72","85","5","W","27","8","74","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","12","83","72","88","3","W","25","11","70","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","13","85","72","91","3","W","29","21","65","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","14","86","72","92","5","W","35","29","63","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","15","86","72","92","5","W","36","47","63","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","16","86","72","92","3","NW","37","65","63","Lkly","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","17","84","72","90","5","N","56","75","67","Ocnl","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","18","81","72","85","6","N","71","76","74","Ocnl","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","19","80","72","84","5","NE","67","72","77","Lkly","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","20","79","72","79","3","N","60","45","79","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","21","77","72","77","3","N","60","42","84","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","22","76","72","76","3","N","61","40","89","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-12","23","74","72","","3","NE","61","39","93","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","00","73","71","","3","NE","58","37","95","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","01","73","71","","3","N","56","33","94","Chc","Chc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","02","72","70","","3","N","53","13","93","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","03","71","70","","3","N","50","10","95","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","04","70","69","","5","N","47","10","96","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","05","70","69","","5","N","44","9","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","06","70","69","","5","N","46","9","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","07","70","69","","6","NE","47","6","96","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","08","71","69","","6","NE","49","9","93","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","09","73","70","","6","NE","53","9","90","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","10","75","70","75","6","NE","57","9","86","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","11","77","71","77","6","NE","61","9","82","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","12","79","71","82","6","NE","55","9","76","--","--"
