"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","03","72","71","","5","NE","90","18","97","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","04","71","70","","6","NE","90","14","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","05","70","70","","6","NE","89","12","100","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","06","70","69","","5","NE","88","14","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","07","70","69","","6","NE","89","14","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","08","71","69","","7","NE","86","14","93","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","09","73","70","","7","NE","87","14","90","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","10","74","70","","7","NE","83","15","87","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","11","76","70","76","7","NE","81","14","82","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","12","79","69","79","7","NE","79","15","72","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","13","81","69","84","7","NE","80","14","67","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","14","83","69","87","7","NE","76","13","63","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","15","84","69","88","6","NE","72","13","61","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","16","84","69","88","5","NE","69","13","61","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","17","83","69","87","5","NE","64","12","63","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","18","83","69","87","3","NE","61","11","63","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","19","83","69","87","3","E","56","10","63","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","20","81","70","85","3","SE","50","11","69","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","21","79","70","79","2","SE","48","11","75","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","22","77","70","77","2","SE","43","11","80","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-13","23","75","70","75","2","S","41","11","84","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","00","74","70","","2","S","37","11","88","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","01","73","70","","2","S","31","11","91","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","02","72","70","","2","SW","25","4","93","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","03","71","70","","2","SW","19","4","96","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","04","70","69","","2","SW","19","4","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","05","70","69","","2","SW","21","4","97","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","06","71","69","","2","SW","24","4","95","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","07","72","69","","2","SW","26","4","92","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","08","74","70","","2","W","28","6","87","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","09","77","71","77","2","W","29","6","82","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","10","80","72","84","2","W","29","6","75","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","11","83","72","88","2","W","30","6","70","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","12","86","72","92","2","W","30","11","63","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","13","88","71","94","3","W","29","11","58","--","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","14","89","71","95","3","W","29","16","56","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","15","89","71","95","3","W","35","21","55","SChc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","16","88","71","94","5","SW","42","26","57","Chc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","17","87","71","93","5","SW","48","26","59","Chc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","18","86","71","91","3","SW","45","26","61","Chc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","19","85","71","90","3","SW","43","26","64","Chc","SChc"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","20","83","71","88","2","S","40","16","67","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","21","81","71","85","2","S","39","16","71","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","22","79","70","79","2","SW","38","16","75","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-14","23","77","70","77","2","SW","37","16","79","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-15","00","76","70","76","2","SW","36","16","82","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-15","01","75","70","75","3","SW","35","16","85","SChc","--"
"mur","lat=34.1205&lon=-81.2645","2021-06-15","02","74","70","","3","SW","34","3","87","--","--"
