"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","41.484&lon=-71.5522","2021-06-07","18","77","64","77","10","SW","28","4","64","--","--"
"ri","41.484&lon=-71.5522","2021-06-07","19","74","64","","9","SW","35","6","71","--","--"
"ri","41.484&lon=-71.5522","2021-06-07","20","70","63","","8","SW","44","8","78","--","--"
"ri","41.484&lon=-71.5522","2021-06-07","21","68","63","","8","SW","50","7","84","--","--"
"ri","41.484&lon=-71.5522","2021-06-07","22","67","63","","7","SW","52","5","87","--","--"
"ri","41.484&lon=-71.5522","2021-06-07","23","66","62","","7","SW","55","4","87","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","00","65","63","","6","SW","62","4","93","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","01","65","62","","6","SW","66","5","90","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","02","65","62","","6","SW","74","5","90","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","03","63","62","","6","SW","77","4","97","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","04","63","62","","6","SW","78","3","97","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","05","63","62","","6","SW","78","3","97","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","06","63","63","","6","SW","77","5","100","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","07","66","64","","6","SW","76","8","93","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","08","69","65","","7","SW","69","11","87","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","09","74","66","","7","SW","66","11","76","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","10","76","67","76","7","SW","59","11","74","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","11","80","68","83","8","SW","55","10","67","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","12","81","68","84","9","SW","55","11","65","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","13","82","68","85","10","SW","56","12","63","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","14","81","69","84","11","SW","57","13","67","--","--"
"ri","41.484&lon=-71.5522","2021-06-08","15","81","68","84","10","SW","59","16","65","SChc","SChc"
"ri","41.484&lon=-71.5522","2021-06-08","16","80","68","83","10","SW","62","18","67","SChc","SChc"
"ri","41.484&lon=-71.5522","2021-06-08","17","78","68","78","10","SW","68","21","71","SChc","SChc"
"ri","41.484&lon=-71.5522","2021-06-08","18","76","67","76","9","SW","76","23","74","SChc","SChc"
"ri","41.484&lon=-71.5522","2021-06-08","19","74","66","","7","SW","85","25","76","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-08","20","72","66","","6","SW","92","32","81","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-08","21","70","66","","6","SW","92","39","87","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-08","22","69","65","","6","SW","90","45","87","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-08","23","69","65","","5","SW","86","51","87","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","00","68","65","","5","SW","86","48","90","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","01","67","64","","5","SW","85","44","90","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","02","65","64","","3","SW","85","40","97","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","03","65","64","","3","SW","83","39","97","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","04","64","64","","3","SW","81","37","100","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","05","65","64","","3","SW","80","36","97","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","06","66","65","","5","W","79","33","97","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","07","68","66","","5","W","79","30","93","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","08","69","68","","3","W","66","25","97","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","09","72","68","","5","W","62","29","87","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","10","75","69","75","5","W","58","33","82","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","11","78","69","78","6","W","54","37","74","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","12","79","69","79","6","W","56","41","72","Chc","--"
"ri","41.484&lon=-71.5522","2021-06-09","13","81","70","85","7","W","57","46","69","Chc","Chc"
"ri","41.484&lon=-71.5522","2021-06-09","14","82","70","86","7","SW","60","50","67","Chc","Chc"
"ri","41.484&lon=-71.5522","2021-06-09","15","82","70","86","7","SW","61","41","67","Chc","Chc"
"ri","41.484&lon=-71.5522","2021-06-09","16","82","69","85","6","SW","64","33","65","Chc","Chc"
"ri","41.484&lon=-71.5522","2021-06-09","17","81","69","84","6","SW","66","24","67","SChc","SChc"
