"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","lat=41.484&lon=-71.5522","2021-06-18","03","55","49","","3","W","2","0","80","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","04","54","48","","3","W","1","0","80","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","05","54","48","","2","W","2","0","80","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","06","55","49","","2","W","3","0","80","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","07","59","51","","2","W","3","0","75","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","08","66","53","","3","W","1","0","63","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","09","70","54","","6","SW","2","0","57","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","10","74","53","","7","SW","4","0","48","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","11","76","52","76","9","SW","7","0","43","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","12","76","52","76","10","SW","9","0","43","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","13","77","52","77","11","SW","5","0","42","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","14","77","52","77","13","SW","10","0","42","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","15","76","54","76","13","SW","20","0","46","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","16","75","55","75","13","SW","33","0","50","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","17","73","55","","13","SW","27","0","53","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","18","72","57","","11","SW","47","0","59","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","19","70","57","","11","SW","74","1","63","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","20","68","56","","10","SW","77","4","65","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","21","67","56","","9","SW","76","3","68","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","22","66","57","","9","SW","66","3","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-18","23","65","56","","9","SW","65","3","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","00","65","56","","9","SW","63","6","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","01","64","56","","9","SW","61","10","75","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","02","64","57","","10","SW","56","13","78","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","03","64","57","","9","SW","55","18","78","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","04","64","58","","9","SW","59","22","81","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","05","63","58","","9","SW","59","27","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","06","63","59","","9","SW","65","26","87","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","07","65","61","","10","SW","53","22","87","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","08","68","62","","11","SW","68","22","81","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","09","71","63","","11","SW","63","23","76","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","10","73","64","","13","SW","59","23","73","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","11","75","65","75","13","SW","54","24","71","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-19","12","76","65","76","13","SW","55","24","69","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","13","76","65","76","14","SW","56","25","69","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","14","76","65","76","14","SW","57","32","69","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","15","76","65","76","13","SW","59","33","69","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","16","76","66","76","11","SW","60","33","71","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","17","76","66","76","10","SW","62","34","71","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","18","75","66","75","9","SW","62","35","74","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","19","73","65","","9","SW","62","35","76","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","20","71","65","","8","SW","63","36","81","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","21","70","65","","7","SW","55","32","84","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","22","69","65","","7","SW","51","29","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-19","23","68","65","","6","SW","51","25","90","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-20","00","67","64","","6","W","35","21","90","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-20","01","67","64","","5","W","33","18","90","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-20","02","66","63","","5","W","30","14","90","--","--"
