"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","lat=41.484&lon=-71.5522","2021-06-11","10","79","73","79","7","SW","46","16","82","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","11","82","73","87","7","SW","48","19","74","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","12","83","73","89","8","SW","55","26","72","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","13","85","73","92","8","SW","51","32","67","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","14","87","73","94","8","SW","62","38","63","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","15","87","73","94","10","SW","66","47","63","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","16","88","73","96","9","SW","66","55","61","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","17","87","73","94","9","SW","78","64","63","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","18","85","73","92","8","SW","61","57","67","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","19","85","73","92","7","SW","60","51","67","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","20","81","73","86","5","W","65","44","77","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","21","79","73","79","3","W","63","41","82","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","22","77","73","77","2","SW","65","39","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","23","76","74","76","3","SW","68","36","94","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","00","75","73","75","3","SW","65","31","94","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","01","74","73","","3","SW","64","27","97","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","02","74","73","","3","SW","74","22","97","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","03","73","72","","3","W","70","21","97","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","04","73","72","","3","W","64","20","97","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","05","73","72","","2","W","64","20","97","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","06","73","71","","3","W","64","25","93","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","07","73","72","","2","W","62","31","97","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","08","72","72","","3","W","64","36","100","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","09","76","72","76","3","NW","55","29","87","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","10","80","72","84","5","NW","46","34","77","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","11","83","72","88","5","N","38","38","70","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","12","85","72","91","5","N","48","43","65","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","13","86","72","92","5","N","57","49","63","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","14","86","72","92","5","N","62","55","63","Lkly","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","15","87","72","94","5","N","63","62","61","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-12","16","87","72","94","5","N","64","61","61","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-12","17","86","72","92","6","N","63","61","63","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-12","18","85","72","91","5","N","59","60","65","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-12","19","82","72","87","5","N","55","53","72","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","20","79","72","79","5","NE","53","45","79","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","21","77","72","77","5","NE","54","38","85","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","22","75","71","75","5","NE","58","34","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","23","73","71","","5","NE","62","30","93","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-13","00","72","70","","5","N","66","26","93","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-13","01","70","69","","3","N","53","22","97","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-13","02","70","69","","5","N","65","18","97","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","03","69","68","","3","N","63","13","97","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","04","69","68","","3","NE","61","12","97","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","05","68","68","","3","NE","60","10","100","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","06","68","68","","3","NE","60","9","100","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","07","68","68","","5","NE","60","5","100","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","08","69","69","","5","NE","59","8","100","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","09","72","69","","5","NE","56","8","90","--","--"
