"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","lat=41.484&lon=-71.5522","2021-06-14","03","58","55","","3","S","58","0","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","04","58","55","","3","S","68","1","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","05","58","56","","3","S","75","2","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","06","59","57","","3","S","77","10","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","07","61","58","","5","S","82","18","90","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","08","64","59","","6","S","83","31","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","09","64","59","","7","S","88","31","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","10","64","59","","9","S","93","31","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","11","66","59","","10","S","92","31","78","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-14","12","67","59","","11","S","78","35","75","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","13","68","59","","11","S","78","38","73","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","14","68","59","","13","S","83","41","73","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","15","69","59","","11","S","87","39","70","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","16","68","60","","11","S","82","37","76","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","17","68","60","","10","S","84","35","76","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","18","68","61","","10","S","86","44","78","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","19","67","61","","9","S","87","52","81","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-14","20","66","61","","9","S","94","61","84","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-14","21","66","61","","9","S","93","64","84","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-14","22","65","61","","9","S","90","67","87","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-14","23","64","62","","9","S","93","70","93","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","00","63","62","","9","S","90","65","97","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","01","63","62","","8","S","88","59","97","Lkly","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","02","63","62","","8","S","87","54","97","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","03","62","62","","7","S","87","49","100","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","04","62","62","","6","S","87","43","100","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","05","62","62","","5","S","88","38","100","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","06","63","62","","5","S","86","40","97","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","07","64","62","","5","SW","85","41","93","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","08","66","63","","5","SW","85","41","93","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-15","09","67","63","","5","S","78","40","87","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-15","10","69","64","","5","S","72","38","84","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","11","71","64","","6","S","65","37","79","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","12","72","64","","7","S","63","36","76","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","13","73","64","","7","S","61","34","73","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","14","73","64","","8","S","59","33","73","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","15","73","64","","8","S","55","32","73","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","16","73","63","","7","SW","52","31","71","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","17","72","63","","7","SW","48","30","73","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","18","71","63","","6","SW","44","24","76","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","19","70","62","","6","SW","39","19","76","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-15","20","68","62","","5","W","35","13","81","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-15","21","67","61","","5","W","34","12","81","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-15","22","65","61","","3","W","34","11","87","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-15","23","64","60","","3","W","33","11","87","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-16","00","63","59","","3","W","30","10","87","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-16","01","62","59","","3","W","28","9","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-16","02","61","58","","3","W","25","8","90","--","--"
