"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","lat=41.484&lon=-71.5522","2021-06-10","15","87","71","93","8","SW","81","41","59","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","16","88","71","94","8","SW","80","45","57","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","17","88","71","94","7","SW","83","49","57","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","18","85","71","90","7","SW","78","47","63","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","19","83","71","88","6","SW","76","44","67","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","20","80","72","84","5","SW","75","42","77","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","21","79","71","79","3","SW","75","36","77","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","22","76","72","76","3","SW","77","30","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-10","23","75","71","75","3","SW","84","24","87","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","00","74","71","","3","SW","79","20","90","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","01","74","71","","3","SW","80","17","90","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","02","73","70","","3","SW","82","14","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","03","73","71","","5","SW","70","12","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","04","73","70","","5","SW","60","11","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","05","73","70","","5","SW","62","9","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","06","73","70","","5","SW","57","12","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","07","73","71","","5","SW","60","15","93","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","08","73","71","","3","SW","38","18","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","09","77","71","77","6","SW","44","20","82","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-11","10","80","72","84","6","SW","29","26","77","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","11","82","72","87","6","SW","30","31","72","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","12","85","72","91","7","SW","44","37","65","SChc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","13","86","71","91","7","SW","45","45","61","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","14","87","71","93","7","SW","55","53","59","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","15","88","71","94","9","SW","53","61","57","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","16","89","72","96","8","SW","46","58","57","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","17","89","72","96","8","SW","62","55","57","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","18","87","72","94","8","SW","38","52","61","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","19","84","72","90","7","SW","40","43","67","Lkly","Lkly"
"ri","lat=41.484&lon=-71.5522","2021-06-11","20","82","71","86","2","W","57","39","69","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","21","79","71","79","1","W","55","39","77","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","22","77","71","77","1","SW","53","39","82","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-11","23","76","71","76","2","SW","51","39","85","Chc","SChc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","00","75","71","75","6","W","71","39","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","01","74","72","","6","W","65","39","93","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","02","73","72","","6","W","64","17","97","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","03","73","72","","5","W","64","17","97","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","04","73","71","","5","W","64","17","93","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","05","72","71","","5","W","66","17","97","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","06","72","72","","3","W","67","17","100","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","07","72","72","","3","NW","66","17","100","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","08","74","72","","5","NW","62","35","93","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","09","76","72","76","3","NW","57","35","87","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","10","80","73","84","5","N","52","35","79","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","11","83","73","89","5","N","49","35","72","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","12","85","73","92","3","N","52","35","67","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","13","85","72","91","3","N","57","35","65","Chc","Chc"
"ri","lat=41.484&lon=-71.5522","2021-06-12","14","86","72","92","5","N","63","60","63","Lkly","Lkly"
