"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","03","66","56","","2","N","11","0","70","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","04","65","55","","2","N","10","0","70","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","05","65","54","","2","N","11","0","68","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","06","63","53","","3","N","9","0","70","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","07","63","53","","3","N","9","0","70","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","08","66","53","","5","N","7","0","63","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","09","71","52","","5","N","4","0","51","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","10","75","51","75","6","N","2","0","43","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","11","79","51","79","6","N","4","0","38","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","12","82","49","81","5","N","4","0","32","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","13","83","49","81","5","N","3","0","31","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","14","85","49","83","5","N","2","0","29","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","15","86","48","83","5","N","2","0","27","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","16","87","48","84","5","N","3","0","26","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","17","87","48","84","3","N","3","0","26","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","18","85","50","83","3","N","2","0","30","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","19","83","53","82","3","NE","4","0","36","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","20","80","54","80","2","NE","2","0","41","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","21","76","55","76","2","E","2","0","48","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","22","73","54","","2","E","2","0","51","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-17","23","70","53","","2","E","1","0","55","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","00","69","54","","2","E","2","0","59","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","01","68","54","","2","E","2","0","61","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","02","66","54","","2","SE","3","0","65","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","03","66","55","","2","SE","2","0","68","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","04","65","55","","2","SE","2","0","70","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","05","64","55","","1","SE","2","0","73","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","06","65","57","","1","E","2","0","75","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","07","63","58","","1","E","3","0","84","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","08","69","60","","2","SE","3","0","73","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","09","74","61","","3","SE","5","0","64","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","10","79","62","79","3","S","2","0","56","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","11","83","62","84","5","S","3","0","49","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","12","86","61","86","5","S","5","0","43","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","13","89","60","89","6","SW","7","0","38","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","14","89","59","88","6","SW","9","0","37","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","15","91","58","90","6","SW","12","1","33","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","16","92","58","91","7","SW","14","1","32","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","17","93","59","92","7","SW","15","1","32","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","18","93","60","93","7","SW","16","1","33","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","19","88","62","88","7","S","15","1","42","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","20","85","64","86","7","S","14","2","50","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","21","82","65","84","7","S","13","3","56","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","22","79","65","79","7","S","13","3","62","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-18","23","78","65","78","7","S","13","3","64","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-19","00","77","65","77","7","S","14","3","67","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-19","01","76","66","76","6","SW","15","2","71","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-19","02","75","66","75","6","SW","16","1","74","--","--"
