"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","15","88","71","94","9","SW","73","34","57","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","16","88","70","93","9","SW","73","37","55","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","17","86","70","91","9","SW","76","41","59","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","18","85","70","90","8","SW","74","40","61","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","19","83","71","88","7","SW","74","39","67","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","20","81","71","85","6","SW","81","39","72","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","21","79","71","79","5","SW","83","33","77","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","22","77","71","77","5","SW","80","27","82","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-10","23","76","71","76","5","W","82","22","85","SChc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","00","75","71","75","5","SW","81","19","87","SChc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","01","75","70","75","6","SW","75","16","84","SChc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","02","75","70","75","6","SW","70","12","84","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","03","75","70","75","6","SW","61","11","84","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","04","74","70","","6","SW","62","10","87","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","05","74","70","","6","SW","59","9","87","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","06","73","70","","6","SW","57","11","90","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","07","73","71","","6","SW","54","14","93","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","08","74","71","","8","SW","38","16","90","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","09","77","71","77","8","SW","40","19","82","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","10","80","71","83","9","W","32","23","74","SChc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","11","84","71","89","9","SW","36","28","65","SChc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","12","87","71","93","9","W","34","33","59","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","13","89","71","95","10","SW","30","41","56","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","14","90","71","96","10","SW","56","49","54","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","15","90","71","96","10","SW","44","57","54","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","16","89","71","95","10","SW","39","54","56","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","17","87","71","93","11","SW","48","52","59","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","18","85","70","90","10","W","37","49","61","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","19","84","71","89","10","SW","43","43","65","Lkly","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","20","82","71","86","10","SW","43","31","69","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","21","80","71","83","9","SW","42","31","74","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","22","79","72","79","7","W","40","31","79","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-11","23","78","72","78","6","W","39","31","82","Chc","SChc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","00","77","73","77","8","W","61","31","87","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","01","76","72","76","7","W","55","31","87","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","02","75","72","75","7","W","55","10","90","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","03","74","72","","7","W","57","10","93","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","04","73","71","","6","W","61","10","93","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","05","72","71","","6","W","63","10","97","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","06","72","71","","6","W","63","10","97","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","07","73","71","","6","W","60","10","93","--","--"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","08","75","71","75","6","NW","55","31","87","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","09","77","71","77","6","NW","50","31","82","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","10","79","72","79","5","NW","46","31","79","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","11","82","72","87","5","N","45","31","72","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","12","84","72","90","5","N","48","31","67","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","13","86","72","92","5","N","54","31","63","Chc","Chc"
"wat","lat=34.4335&lon=-80.8665","2021-06-12","14","87","72","94","5","N","60","60","61","Lkly","Lkly"
