"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"WAT","34.4251547","-80.81471948","2021-08-09","03","73","71","","2","S","20","2","92","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","04","73","71","","2","S","23","2","95","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","05","72","71","","1","SE","26","3","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","06","71","71","","1","SE","29","3","98","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","07","71","71","","1","SE","33","4","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","08","74","73","","1","SE","43","2","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","09","77","73","77","2","SE","48","3","87","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","10","81","73","86","2","S","48","4","77","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","11","84","73","90","3","S","47","5","70","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","12","87","72","94","3","S","44","9","61","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","13","88","71","94","5","S","46","12","57","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","14","89","71","95","5","S","46","15","56","SChc","SChc"
"WAT","34.4251547","-80.81471948","2021-08-09","15","91","70","97","5","S","51","15","50","SChc","SChc"
"WAT","34.4251547","-80.81471948","2021-08-09","16","92","70","98","6","S","53","16","49","SChc","SChc"
"WAT","34.4251547","-80.81471948","2021-08-09","17","90","70","96","6","S","55","16","52","SChc","SChc"
"WAT","34.4251547","-80.81471948","2021-08-09","18","87","70","92","5","S","50","14","57","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","19","86","71","91","5","S","44","12","61","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","20","83","72","88","3","S","47","9","70","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","21","80","72","84","3","S","38","8","77","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","22","78","72","78","2","S","37","7","82","--","--"
"WAT","34.4251547","-80.81471948","2021-08-09","23","77","72","77","2","S","37","7","85","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","00","76","72","76","2","S","35","6","87","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","01","76","72","76","2","S","33","6","87","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","02","75","72","75","3","S","36","6","90","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","03","75","72","75","2","S","35","6","90","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","04","74","72","","2","S","38","5","93","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","05","73","72","","2","S","39","5","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","06","73","72","","1","S","39","6","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","07","72","72","","1","S","46","8","100","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","08","75","74","75","1","S","32","9","97","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","09","78","74","78","2","S","30","9","88","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","10","82","74","88","2","S","29","9","77","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","11","85","74","93","3","S","31","9","70","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","12","88","73","96","3","S","35","9","61","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","13","90","72","97","3","S","40","9","56","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","14","91","72","99","3","S","43","28","54","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","15","92","71","99","3","S","41","28","51","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","16","92","71","99","5","S","36","28","51","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","17","91","71","98","5","S","33","28","52","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","18","89","71","95","5","S","32","28","56","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","19","87","71","93","3","S","33","28","59","Chc","Chc"
"WAT","34.4251547","-80.81471948","2021-08-10","20","84","72","90","3","S","35","9","67","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","21","82","72","87","3","S","33","9","72","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","22","80","71","83","2","S","31","9","74","--","--"
"WAT","34.4251547","-80.81471948","2021-08-10","23","79","72","79","3","S","30","9","79","--","--"
"WAT","34.4251547","-80.81471948","2021-08-11","00","78","72","78","3","S","29","9","82","--","--"
"WAT","34.4251547","-80.81471948","2021-08-11","01","77","72","77","3","S","29","9","85","--","--"
"WAT","34.4251547","-80.81471948","2021-08-11","02","76","73","76","3","S","31","6","90","--","--"
