"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"wat","34.4335&lon=-80.8665","2021-06-07","18","81","73","86","3","N","84","59","77","Lkly","Lkly"
"wat","34.4335&lon=-80.8665","2021-06-07","19","79","73","79","3","E","92","60","82","Lkly","Lkly"
"wat","34.4335&lon=-80.8665","2021-06-07","20","76","73","76","5","SW","95","54","90","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-07","21","75","72","75","2","SW","94","54","90","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-07","22","74","72","","3","S","95","54","93","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-07","23","73","72","","3","S","95","54","97","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","00","72","72","","2","S","95","49","100","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","01","72","71","","2","S","93","40","97","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","02","72","71","","2","S","89","33","97","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","03","72","71","","2","S","90","33","97","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","04","72","70","","2","S","88","33","93","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","05","72","70","","2","S","87","30","93","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","06","71","71","","2","S","87","26","100","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","07","72","71","","2","S","84","26","97","Chc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","08","72","72","","1","S","77","26","100","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","09","73","73","","2","S","76","26","100","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","10","74","74","","2","S","85","31","100","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","11","75","74","75","2","S","84","37","97","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","12","77","73","77","3","S","84","43","87","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","13","78","74","78","5","S","79","46","88","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","14","78","74","78","3","S","80","50","88","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","15","79","74","79","5","S","75","54","85","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","16","80","74","84","5","S","77","49","82","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","17","81","73","86","5","S","72","45","77","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","18","81","73","86","3","S","52","40","77","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","19","80","73","84","3","S","57","34","79","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","20","78","73","78","1","S","53","29","85","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-08","21","76","73","76","0","S","56","23","90","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","22","74","73","","0","S","58","22","97","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-08","23","73","73","","1","S","61","20","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","00","72","72","","1","S","64","19","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","01","72","72","","2","S","66","19","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","02","72","72","","2","S","69","20","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","03","72","72","","2","S","68","20","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","04","71","71","","1","SW","68","19","100","SChc","SChc"
"wat","34.4335&lon=-80.8665","2021-06-09","05","71","71","","1","SW","67","17","100","SChc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","06","71","71","","1","SW","66","16","100","SChc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","07","71","71","","2","SW","65","16","100","SChc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","08","72","72","","2","SW","64","26","100","Chc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","09","74","73","","2","SW","61","26","97","Chc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","10","76","73","76","3","SW","57","26","90","Chc","--"
"wat","34.4335&lon=-80.8665","2021-06-09","11","79","74","79","3","SW","54","26","85","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-09","12","81","74","86","3","SW","54","26","79","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-09","13","83","74","90","3","SW","53","26","74","Chc","Chc"
"wat","34.4335&lon=-80.8665","2021-06-09","14","84","74","91","3","SW","53","61","72","Lkly","Lkly"
"wat","34.4335&lon=-80.8665","2021-06-09","15","85","74","93","5","SW","55","61","70","Lkly","Lkly"
"wat","34.4335&lon=-80.8665","2021-06-09","16","85","73","92","6","SW","56","61","67","Lkly","Lkly"
"wat","34.4335&lon=-80.8665","2021-06-09","17","85","73","92","6","SW","58","61","67","Lkly","Lkly"
