"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"WAT","34.4251547","-80.81471948","2021-09-27","02","59","57","","0","NW","0","0","93","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","03","57","56","","0","NW","2","0","97","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","04","57","56","","0","N","2","0","98","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","05","55","55","","0","NE","2","0","100","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","06","58","56","","0","NE","2","0","95","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","07","55","55","","0","NE","1","0","100","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","08","57","57","","0","N","0","0","100","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","09","64","59","","0","S","0","0","84","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","10","70","60","","1","SW","1","0","70","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","11","75","61","75","2","SW","1","0","62","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","12","79","60","79","3","SW","5","0","53","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","13","81","59","82","5","SW","2","0","48","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","14","83","58","83","5","SW","7","0","43","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","15","84","58","84","5","SW","7","0","41","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","16","84","58","84","5","SW","5","0","41","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","17","84","59","84","5","SW","3","0","42","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","18","82","59","83","2","SW","1","0","45","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","19","79","60","79","2","SW","0","0","53","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","20","74","61","","1","S","1","0","64","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","21","72","61","","1","S","0","0","68","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","22","70","61","","0","S","0","0","73","--","--"
"WAT","34.4251547","-80.81471948","2021-09-27","23","68","61","","0","S","3","0","77","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","00","68","60","","0","S","4","0","75","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","01","67","60","","0","S","5","0","77","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","02","66","60","","0","SW","5","0","80","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","03","66","60","","0","SW","4","0","80","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","04","64","59","","1","SW","3","0","83","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","05","63","59","","1","SW","2","0","86","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","06","62","59","","0","SW","2","0","89","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","07","62","59","","0","SW","3","0","89","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","08","62","60","","1","SW","17","0","92","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","09","67","61","","2","W","20","0","81","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","10","72","62","","3","W","18","0","71","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","11","77","63","77","6","W","24","0","62","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","12","80","62","81","6","W","3","0","54","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","13","83","61","83","6","W","5","0","47","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","14","85","61","85","6","SW","7","1","45","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","15","86","60","86","6","SW","6","1","42","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","16","86","60","86","6","SW","4","1","42","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","17","85","60","85","6","SW","3","1","43","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","18","82","61","83","5","SW","3","1","49","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","19","78","62","78","3","SW","2","1","58","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","20","74","63","","2","SW","2","0","69","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","21","72","63","","2","SW","2","0","73","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","22","70","62","","2","SW","3","0","76","--","--"
"WAT","34.4251547","-80.81471948","2021-09-28","23","69","62","","2","SW","3","0","78","--","--"
"WAT","34.4251547","-80.81471948","2021-09-29","00","68","62","","2","SW","2","0","81","--","--"
"WAT","34.4251547","-80.81471948","2021-09-29","01","67","62","","2","W","1","0","84","--","--"
