"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"ri","lat=41.484&lon=-71.5522","2021-06-12","03","58","55","","2","E","90","37","90","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","04","57","55","","2","E","93","50","93","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","05","57","55","","3","E","93","13","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","06","58","55","","3","E","94","17","90","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","07","59","55","","6","NE","94","26","87","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","08","59","55","","7","NE","94","25","87","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","09","60","55","","7","E","94","32","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","10","60","55","","6","E","93","39","84","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","11","62","55","","6","E","89","9","78","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","12","64","55","","6","SE","82","2","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","13","66","56","","6","SE","79","0","70","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","14","67","56","","7","S","85","0","68","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","15","68","56","","8","S","83","0","65","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","16","66","56","","8","S","79","0","70","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","17","65","56","","8","S","73","0","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","18","64","56","","8","S","68","0","75","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","19","63","55","","7","S","61","0","75","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","20","62","55","","6","SW","51","0","78","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","21","59","55","","5","SW","44","0","87","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","22","58","55","","3","SW","47","0","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-12","23","57","54","","3","SW","49","0","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","00","56","54","","3","SW","61","1","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","01","56","54","","3","SW","59","1","93","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","02","55","54","","3","SW","47","1","96","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","03","55","54","","3","SW","37","1","96","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","04","55","54","","3","SW","31","1","96","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","05","55","54","","3","SW","40","1","96","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","06","56","55","","3","SW","22","1","96","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","07","59","56","","5","W","13","1","90","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","08","64","57","","5","W","19","1","78","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","09","68","57","","6","SW","9","1","68","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","10","71","58","","6","SW","11","1","63","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","11","73","58","","7","SW","21","2","59","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","12","74","58","","8","SW","20","3","57","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","13","74","58","","8","S","19","4","57","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","14","74","58","","9","S","18","6","57","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","15","73","58","","9","S","20","6","59","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","16","73","58","","10","S","21","7","59","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","17","71","57","","10","S","23","7","61","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","18","69","57","","9","S","32","8","66","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","19","66","57","","8","S","42","9","73","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","20","64","56","","7","S","51","10","75","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","21","62","57","","7","S","51","13","84","--","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","22","61","57","","6","S","51","15","87","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-13","23","60","57","","6","S","51","17","90","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","00","60","57","","6","S","54","22","90","SChc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","01","60","57","","6","S","57","27","90","Chc","--"
"ri","lat=41.484&lon=-71.5522","2021-06-14","02","60","57","","6","S","60","32","90","Chc","--"
