"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"BAR","41.50214979","-71.56477181","2021-07-25","03","67","62","","3","S","60","8","84","--","--"
"BAR","41.50214979","-71.56477181","2021-07-25","04","67","63","","5","S","71","14","87","--","--"
"BAR","41.50214979","-71.56477181","2021-07-25","05","66","63","","5","S","80","20","90","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","06","66","64","","6","S","86","28","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","07","67","65","","7","SW","91","37","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","08","68","65","","8","SW","95","46","90","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","09","70","66","","10","SW","95","44","87","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","10","71","66","","11","SW","95","43","84","Chc","--"
"BAR","41.50214979","-71.56477181","2021-07-25","11","72","66","","13","SW","95","42","81","Chc","--"
"BAR","41.50214979","-71.56477181","2021-07-25","12","73","67","","14","SW","94","36","81","Chc","--"
"BAR","41.50214979","-71.56477181","2021-07-25","13","74","67","","15","SW","93","30","79","Chc","--"
"BAR","41.50214979","-71.56477181","2021-07-25","14","75","67","75","16","S","93","24","76","SChc","--"
"BAR","41.50214979","-71.56477181","2021-07-25","15","75","68","75","16","SW","91","22","79","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","16","75","68","75","15","SW","89","21","79","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","17","75","69","75","15","SW","89","20","82","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","18","75","69","75","15","SW","81","23","82","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","19","74","69","","14","SW","78","27","84","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","20","74","69","","13","SW","76","31","84","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","21","73","69","","11","SW","74","35","87","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","22","73","69","","10","SW","73","39","87","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-25","23","72","69","","9","SW","71","43","90","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","00","72","69","","8","SW","71","42","90","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","01","71","69","","8","SW","71","41","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","02","71","69","","7","SW","71","40","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","03","71","69","","7","SW","72","33","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","04","71","69","","6","SW","72","26","93","Chc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","05","71","69","","6","SW","73","19","93","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","06","71","69","","6","SW","71","16","93","SChc","SChc"
"BAR","41.50214979","-71.56477181","2021-07-26","07","72","70","","6","W","70","12","93","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","08","73","70","","6","W","69","9","90","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","09","75","71","75","6","W","61","7","87","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","10","78","71","78","6","W","54","6","80","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","11","80","72","84","6","W","46","4","76","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","12","82","71","87","7","W","47","4","69","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","13","83","70","88","8","W","49","4","64","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","14","84","70","88","9","W","50","4","63","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","15","84","70","88","9","W","44","3","63","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","16","83","70","87","9","W","37","3","64","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","17","82","71","86","9","SW","30","3","69","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","18","80","70","83","8","SW","33","3","71","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","19","78","70","78","7","W","35","2","76","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","20","76","69","76","6","W","38","2","79","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","21","74","68","","5","W","35","2","82","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","22","72","68","","5","W","32","3","86","--","--"
"BAR","41.50214979","-71.56477181","2021-07-26","23","71","67","","3","W","29","3","87","--","--"
"BAR","41.50214979","-71.56477181","2021-07-27","00","70","66","","3","W","26","2","87","--","--"
"BAR","41.50214979","-71.56477181","2021-07-27","01","70","66","","3","W","24","2","89","--","--"
"BAR","41.50214979","-71.56477181","2021-07-27","02","69","65","","3","W","21","2","87","--","--"
