"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"IND","41.48028848","-71.46820112","2021-10-06","02","56","53","","6","N","66","2","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","03","55","53","","7","N","65","2","93","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","04","55","52","","7","N","68","2","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","05","54","52","","6","N","69","2","93","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","06","54","51","","6","N","68","1","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","07","54","52","","6","N","68","1","93","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","08","56","53","","6","N","63","0","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","09","56","54","","6","N","39","0","94","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","10","60","54","","6","N","32","0","81","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","11","63","54","","6","NE","25","0","73","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","12","65","54","","6","NE","14","0","68","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","13","66","53","","6","NE","16","0","63","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","14","67","53","","6","NE","16","0","61","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","15","67","54","","5","NE","16","0","63","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","16","66","54","","5","E","14","0","65","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","17","65","55","","5","SE","13","0","70","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","18","63","55","","5","SE","13","0","76","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","19","61","55","","5","SW","12","1","82","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","20","59","54","","3","SW","12","0","85","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","21","56","54","","3","SE","12","0","91","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","22","55","54","","2","NW","11","0","95","--","--"
"IND","41.48028848","-71.46820112","2021-10-06","23","55","54","","2","W","11","1","95","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","00","54","53","","2","W","11","0","95","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","01","54","53","","2","NW","12","0","98","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","02","53","53","","2","NW","12","1","99","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","03","53","53","","2","NW","14","0","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","04","53","54","","3","NW","16","0","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","05","52","54","","3","NW","18","2","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","06","52","54","","2","NW","16","0","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","07","52","55","","2","NW","15","0","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","08","55","55","","2","NW","22","0","100","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","09","58","57","","2","NW","20","1","96","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","10","63","58","","3","W","17","1","84","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","11","66","59","","3","W","15","2","78","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","12","69","59","","3","W","19","2","70","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","13","70","59","","5","SW","22","1","68","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","14","71","59","","5","SW","26","1","66","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","15","70","59","","5","SW","26","1","68","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","16","70","60","","5","SW","27","0","71","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","17","68","60","","5","SW","27","0","76","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","18","66","60","","5","SW","24","0","81","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","19","64","59","","3","SW","21","0","84","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","20","62","59","","3","SW","18","0","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","21","61","58","","3","SW","17","0","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","22","60","58","","2","W","15","0","93","--","--"
"IND","41.48028848","-71.46820112","2021-10-07","23","60","57","","2","W","14","0","90","--","--"
"IND","41.48028848","-71.46820112","2021-10-08","00","59","57","","2","W","16","0","93","--","--"
"IND","41.48028848","-71.46820112","2021-10-08","01","58","56","","2","W","19","0","93","--","--"
