"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","15","72","34","","7","N","14","0","25","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","16","73","35","","7","NE","21","0","25","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","17","73","35","","7","NE","21","0","25","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","18","70","36","","7","E","38","0","29","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","19","68","37","","6","SE","50","0","32","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","20","66","37","","5","S","45","0","34","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","21","63","39","","3","S","50","0","41","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","22","61","41","","2","S","45","0","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-10","23","59","43","","1","S","53","0","55","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","00","57","44","","2","S","68","0","62","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","01","56","44","","2","S","67","0","64","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","02","55","45","","2","S","89","0","69","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","03","54","45","","1","S","89","0","71","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","04","53","45","","1","S","90","0","74","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","05","52","45","","1","S","89","0","77","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","06","51","45","","2","S","82","1","80","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","07","54","45","","3","S","82","2","71","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","08","56","45","","5","S","87","3","66","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","09","58","44","","6","S","83","4","59","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","10","60","44","","6","S","88","5","55","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","11","62","44","","7","S","83","6","52","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","12","63","44","","7","S","81","8","50","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","13","64","44","","7","S","79","10","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","14","64","44","","8","S","78","12","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","15","65","45","","7","S","79","14","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","16","65","46","","7","S","79","15","50","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","17","66","47","","7","S","80","17","50","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","18","63","48","","7","S","79","20","58","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","19","62","48","","6","S","78","23","60","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","20","61","49","","6","S","76","26","65","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","21","59","49","","5","S","72","25","69","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","22","57","50","","3","S","67","24","77","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-11","23","56","50","","2","S","63","23","80","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","00","55","50","","2","S","61","25","83","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","01","54","51","","1","S","58","26","90","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","02","53","51","","1","S","56","28","93","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","03","52","51","","1","S","54","28","96","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","04","52","50","","1","SE","51","27","93","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","05","51","50","","1","SE","49","26","96","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","06","50","50","","1","SE","46","23","100","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","07","55","51","","2","E","44","20","86","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","08","58","52","","2","E","41","17","80","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","09","61","52","","3","E","37","15","72","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","10","64","52","","3","S","33","12","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","11","68","52","","5","S","29","10","57","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","12","69","52","","6","S","31","10","55","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","13","70","51","","6","S","33","10","51","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","14","71","51","","7","S","35","10","49","--","--"
