"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","03","55","55","","5","NW","37","0","100","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","04","55","55","","6","NW","35","0","100","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","05","54","53","","6","N","24","1","96","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","06","55","52","","6","N","23","0","90","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","07","57","51","","6","NW","18","0","80","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","08","59","52","","8","NW","6","0","78","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","09","63","51","","9","NW","4","0","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","10","65","48","","10","NW","2","0","54","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","11","68","47","","10","NW","3","4","47","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","12","69","46","","10","NW","10","3","44","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","13","70","45","","10","NW","3","3","41","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","14","71","45","","11","NW","5","2","39","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","15","72","46","","10","NW","17","4","39","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","16","72","45","","10","NW","22","4","38","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","17","72","45","","10","NW","9","4","38","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","18","70","45","","10","NW","6","4","41","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","19","67","45","","8","NW","13","2","45","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","20","65","46","","6","W","6","2","50","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","21","63","45","","5","W","3","3","52","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","22","61","45","","5","W","10","3","56","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-16","23","59","46","","3","W","3","3","62","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","00","58","46","","3","W","7","3","64","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","01","56","46","","3","W","8","3","69","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","02","55","46","","3","W","7","3","72","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","03","54","46","","5","W","9","3","74","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","04","53","45","","5","W","11","3","74","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","05","52","45","","5","W","14","3","77","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","06","55","46","","5","W","10","5","72","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","07","57","48","","6","W","7","8","72","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","08","62","49","","7","W","8","8","62","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","09","65","48","","7","W","8","8","54","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","10","69","48","","8","W","9","8","47","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","11","71","47","","8","W","9","7","42","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","12","73","46","","9","W","10","7","38","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","13","74","46","","9","W","12","7","37","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","14","75","45","75","10","W","15","8","34","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","15","76","45","76","9","W","15","10","33","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","16","76","46","76","8","W","14","11","34","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","17","75","46","75","7","W","14","12","36","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","18","74","47","","5","W","12","10","38","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","19","71","48","","3","W","12","7","44","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","20","68","49","","2","W","9","5","51","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","21","64","49","","2","W","7","2","57","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","22","61","48","","2","W","5","2","64","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-17","23","58","48","","2","W","3","2","69","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-18","00","56","48","","1","SW","3","2","73","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-18","01","55","47","","1","SW","3","2","75","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-18","02","54","47","","1","SW","3","2","78","--","--"
