"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","03","52","49","","3","SW","43","0","89","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","04","51","48","","3","SW","43","0","89","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","05","52","48","","3","W","43","0","86","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","06","54","49","","2","W","43","0","83","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","07","56","50","","2","W","43","0","80","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","08","59","51","","2","W","42","0","75","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","09","63","51","","2","W","40","0","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","10","68","50","","3","W","38","0","52","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","11","73","50","","3","W","36","1","44","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","12","76","50","76","5","W","38","1","40","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","13","77","49","77","5","W","39","1","37","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","14","77","49","77","5","W","40","1","37","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","15","78","49","78","5","W","42","1","36","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","16","78","49","78","5","SW","44","1","36","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","17","79","50","79","5","SW","46","1","36","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","18","76","51","76","5","S","40","1","42","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","19","73","52","","6","S","33","8","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","20","71","54","","6","S","27","8","55","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","21","68","54","","6","S","31","8","61","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","22","66","54","","6","S","36","8","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","23","64","54","","5","S","41","8","70","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","00","63","55","","5","SE","46","10","75","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","01","61","55","","3","SE","51","11","81","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","02","60","55","","3","SE","55","12","84","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","03","59","55","","3","SE","59","21","87","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","04","58","55","","3","SE","63","29","90","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","05","58","55","","3","S","66","38","90","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","06","56","55","","5","S","69","43","96","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","07","59","56","","5","S","71","48","90","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","08","60","56","","6","S","74","45","87","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","09","62","57","","7","S","69","50","84","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","10","64","57","","9","S","65","52","78","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","11","66","57","","10","S","60","53","73","Chc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","12","66","57","","10","S","62","56","73","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","13","67","56","","10","S","65","58","68","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","14","67","56","","10","S","67","60","68","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","15","66","56","","10","S","69","61","70","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","16","66","56","","10","S","72","63","70","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","17","65","56","","10","S","74","64","73","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","18","64","56","","9","S","75","67","75","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","19","63","56","","9","S","77","67","78","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","20","62","56","","8","S","78","67","81","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","21","61","57","","7","S","79","66","87","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","22","61","57","","7","S","79","65","87","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","23","60","58","","6","S","80","63","93","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-15","00","59","58","","6","S","80","61","96","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-15","01","59","59","","5","S","80","59","100","Lkly","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-15","02","58","58","","5","S","80","53","100","Chc","--"
