"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"CHN","44.43742138","-69.55817249","2021-10-12","02","54","53","","1","SW","61","4","96","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","03","52","52","","1","W","61","4","100","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","04","52","52","","2","SW","69","3","100","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","05","52","51","","2","W","73","3","96","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","06","52","51","","1","W","79","0","96","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","07","52","51","","2","W","79","0","96","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","08","53","52","","2","W","67","0","96","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","09","56","54","","2","W","57","0","93","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","10","61","56","","2","W","58","0","84","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","11","66","57","","2","W","53","0","73","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","12","68","58","","2","SW","48","0","70","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","13","70","58","","3","SW","46","0","66","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","14","72","58","","5","SW","48","0","61","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","15","72","58","","5","SW","48","0","61","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","16","71","59","","3","SW","46","0","66","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","17","71","59","","2","SW","33","0","66","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","18","68","58","","2","SW","42","0","70","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","19","65","59","","3","SW","40","0","81","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","20","64","59","","3","SW","48","0","84","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","21","62","59","","3","SW","51","0","90","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","22","61","58","","3","SW","53","1","90","--","--"
"CHN","44.43742138","-69.55817249","2021-10-12","23","61","58","","2","SW","53","0","90","--","--"
"CHN","44.43742138","-69.55817249","2021-10-13","00","60","58","","2","SW","53","0","93","--","--"
"CHN","44.43742138","-69.55817249","2021-10-13","01","58","57","","1","W","55","0","96","--","--"
"CHN","44.43742138","-69.55817249",NA,"--","","02","57","55","","3","S","58","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","03","56","54","","2","S","58","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","04","54","53","","2","S","58","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","05","53","52","","2","W","58","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","06","53","52","","2","SE","61","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","07","53","52","","1","W","63","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","08","54","53","","1","NW","66","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","09","58","55","","1","SW","66","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","10","61","58","","2","S","59","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","11","65","59","","3","SW","58","0",NA
"CHN","44.43742138","-69.55817249",NA,"--","","12","69","60","","3","SW","54","3",NA
"CHN","44.43742138","-69.55817249",NA,"--","","13","72","62","","2","S","50","6",NA
"CHN","44.43742138","-69.55817249",NA,"--","","14","74","62","","2","S","46","8",NA
"CHN","44.43742138","-69.55817249",NA,"--","","15","74","62","","2","S","47","8",NA
"CHN","44.43742138","-69.55817249",NA,"--","","16","73","63","","2","S","48","8",NA
"CHN","44.43742138","-69.55817249",NA,"--","","17","71","63","","2","S","49","10",NA
"CHN","44.43742138","-69.55817249",NA,"--","","18","68","62","","2","S","47","9",NA
"CHN","44.43742138","-69.55817249",NA,"--","","19","64","61","","2","S","45","9",NA
"CHN","44.43742138","-69.55817249",NA,"--","","20","61","60","","3","S","45","8",NA
"CHN","44.43742138","-69.55817249",NA,"--","","21","60","59","","3","S","46","7",NA
"CHN","44.43742138","-69.55817249",NA,"--","","22","58","58","","2","SW","46","7",NA
"CHN","44.43742138","-69.55817249",NA,"--","","23","57","57","","2","W","46","7",NA
"CHN","44.43742138","-69.55817249",NA,"--","10/14","00","57","56","","2","W","46","7",NA
"CHN","44.43742138","-69.55817249",NA,"--","","01","56","56","","1","W","46","8",NA
