"lake","loc","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","03","49","46","","3","S","45","0","89","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","04","48","46","","3","S","50","0","93","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","05","48","45","","3","S","55","1","89","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","06","48","46","","3","S","52","0","93","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","07","50","47","","3","SW","49","0","89","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","08","52","48","","3","SW","46","1","86","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","09","57","50","","5","SW","44","2","77","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","10","62","50","","5","SW","41","2","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","11","66","50","","5","SW","38","2","56","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","12","68","50","","5","SW","35","2","52","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","13","70","49","","5","SW","28","2","47","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","14","72","49","","6","SW","22","2","44","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","15","74","50","","6","SW","25","3","43","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","16","73","51","","7","SW","27","3","46","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","17","73","52","","7","SW","30","3","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","18","72","53","","7","SW","32","3","51","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","19","69","54","","7","S","34","6","59","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","20","65","54","","7","S","35","3","68","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","21","62","53","","6","S","31","3","72","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","22","60","54","","6","S","26","3","81","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-12","23","58","54","","6","S","27","4","86","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","00","57","53","","5","S","27","4","86","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","01","56","52","","3","S","30","5","86","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","02","55","52","","3","S","32","5","90","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","03","53","51","","2","SW","40","4","93","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","04","52","51","","2","SW","48","4","96","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","05","52","51","","2","SW","55","4","96","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","06","54","51","","1","SW","54","5","90","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","07","58","52","","2","SW","50","6","80","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","08","60","53","","2","SW","43","0","78","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","09","63","52","","2","W","36","1","67","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","10","67","52","","2","W","29","2","59","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","11","70","51","","3","W","22","2","51","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","12","73","50","","3","W","24","3","44","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","13","74","50","","3","SW","27","4","43","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","14","74","49","","5","SW","29","5","41","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","15","75","49","75","5","SW","32","6","40","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","16","76","49","76","5","S","35","6","39","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","17","78","49","78","6","S","38","7","36","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","18","74","50","","5","S","42","9","43","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","19","72","51","","5","S","45","10","48","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","20","69","52","","5","S","48","11","55","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","21","67","53","","5","S","52","13","61","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","22","65","53","","3","S","56","14","65","--","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-13","23","63","53","","3","S","60","16","70","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","00","62","54","","3","S","63","18","75","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","01","60","54","","3","S","67","20","81","SChc","--"
"chn","lat=44.4473&lon=-69.6053","2021-06-14","02","59","54","","3","S","71","22","83","SChc","--"
