"EB_Lake_ID","lat_dd","long_dd","date","hour","air_temp_F","dewpoint_F","heat_indx_F","wind_mph","wind_dir_gust","sky_cover_perc","precip_potential_perc","rel_hum_perc","rain","thunder"
"CHN","44.43742138","-69.55817249","2021-08-30","02","61","61","","5","S","96","16","100","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","03","61","61","","5","S","97","15","100","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","04","62","61","","5","S","96","15","97","--","--"
"CHN","44.43742138","-69.55817249","2021-08-30","05","62","62","","5","S","96","14","100","--","--"
"CHN","44.43742138","-69.55817249","2021-08-30","06","64","63","","6","S","84","16","97","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","07","65","64","","6","S","84","17","97","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","08","66","65","","6","S","85","19","97","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","09","69","66","","7","S","83","21","90","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","10","73","67","","7","SW","80","22","81","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-30","11","76","68","76","8","SW","78","24","76","SChc","SChc"
"CHN","44.43742138","-69.55817249","2021-08-30","12","78","69","78","8","SW","75","36","74","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","13","80","69","83","8","SW","71","47","69","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","14","82","70","86","8","SW","68","58","67","Lkly","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","15","81","70","85","8","SW","67","57","69","Lkly","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","16","80","70","83","8","SW","67","56","72","Lkly","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","17","80","71","83","8","SW","66","55","74","Lkly","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","18","78","70","78","8","SW","63","48","76","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","19","76","70","76","7","SW","60","40","82","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","20","74","70","","6","SW","57","32","87","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","21","72","69","","6","SW","52","27","90","Chc","Chc"
"CHN","44.43742138","-69.55817249","2021-08-30","22","70","69","","5","SW","46","22","97","SChc","SChc"
"CHN","44.43742138","-69.55817249","2021-08-30","23","69","68","","5","SW","40","17","97","SChc","SChc"
"CHN","44.43742138","-69.55817249","2021-08-31","00","68","67","","3","W","34","13","97","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","01","67","66","","3","W","29","9","97","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","02","67","65","","3","W","23","6","93","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","03","66","64","","3","W","22","4","93","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","04","65","62","","3","W","21","2","90","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","05","64","61","","3","W","20","0","90","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","06","65","63","","3","W","26","1","93","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","07","67","64","","3","W","33","1","90","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","08","68","66","","3","W","39","2","93","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","09","71","66","","5","W","37","2","84","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","10","74","67","","5","W","35","2","79","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","11","76","67","76","6","W","33","2","74","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","12","78","66","78","6","W","41","2","67","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","13","79","65","79","7","W","49","3","62","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","14","80","64","82","7","W","57","11","58","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","15","80","64","82","7","W","54","18","58","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-31","16","79","64","79","6","W","51","18","60","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-31","17","78","64","78","6","W","48","18","62","SChc","--"
"CHN","44.43742138","-69.55817249","2021-08-31","18","76","63","76","5","W","47","14","64","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","19","74","63","","5","W","45","6","69","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","20","71","62","","3","W","44","2","73","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","21","69","61","","3","W","43","2","76","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","22","68","61","","3","W","43","2","78","--","--"
"CHN","44.43742138","-69.55817249","2021-08-31","23","66","60","","3","W","42","2","81","--","--"
"CHN","44.43742138","-69.55817249","2021-09-01","00","65","60","","2","W","42","2","84","--","--"
"CHN","44.43742138","-69.55817249","2021-09-01","01","64","59","","2","W","42","2","84","--","--"
